iter	MAE
290	341.0679609
291	341.0278221
292	340.9814408
293	340.965391
294	340.9399174
295	340.9146863
296	340.8936734
297	340.7978285
298	340.7317326
299	340.6976692
300	340.6586794
301	340.6446554
302	340.5703617
303	340.5522528
304	340.518413
305	340.4761338
306	340.452978
307	340.3870367
308	340.3714506
309	340.2922764
310	340.2762368
311	340.2555898
312	340.2167071
313	340.2038775
314	340.1586323
315	340.1058353
316	340.0677784
317	340.0256401
318	339.982217
319	339.9469656
320	339.8939288
321	339.8091364
322	339.7523283
323	339.7138247
324	339.6159749
325	339.5864427
326	339.5673855
327	339.5478308
328	339.5104432
329	339.4898672
330	339.4771087
331	339.4198872
332	339.3994025
333	339.3352472
334	339.3208936
335	339.2668966
336	339.2411218
337	339.2283549
338	339.1924156
339	339.1511472
340	339.1374047
341	339.0847332
342	339.0425279
343	338.9905273
344	338.9360159
345	338.890946
346	338.8166084
347	338.740903
348	338.7220151
349	338.6506104
350	338.6196538
351	338.5861522
352	338.5696045
353	338.5144447
354	338.4607954
355	338.4362601
356	338.3648627
357	338.3226355
358	338.2960314
359	338.2797832
360	338.2439126
361	338.19917
362	338.1255737
363	338.1060627
364	338.0697407
365	338.0457755
366	338.0139032
367	337.9886036
368	337.9303305
369	337.918873
370	337.8968447
371	337.8752112
372	337.863656
373	337.831278
374	337.813145
375	337.768259
376	337.712967
377	337.6678334
378	337.6232158
379	337.6018885
380	337.5443264
381	337.5286917
382	337.4582685
383	337.4060083
384	337.3879043
385	337.3537477
386	337.298113
387	337.277254
388	337.2226439
389	337.2057165
390	337.1781443
391	337.1296635
392	337.1162559
393	337.0911976
394	337.0643384
395	337.0120556
396	336.9898975
397	336.9261023
398	336.9004096
399	336.8675293
400	336.8272561
401	336.7998441
402	336.7594565
403	336.7321961
404	336.6894288
405	336.6561128
406	336.6342688
407	336.6149351
408	336.5996476
409	336.5546761
410	336.5176548
411	336.51056
412	336.4805586
413	336.4323237
414	336.3839634
415	336.353803
416	336.3348586
417	336.3089582
418	336.296228
419	336.2780489
420	336.2153383
421	336.1929758
422	336.1785065
423	336.1504687
424	336.1243482
425	336.1011854
426	336.0736501
427	336.0435085
428	335.9810098
429	335.9690988
430	335.9502226
431	335.8878129
432	335.8406887
433	335.8236549
434	335.7505686
435	335.7174956
436	335.6767881
437	335.6007568
438	335.550543
439	335.5011007
440	335.4645206
441	335.4136726
442	335.3818226
443	335.3717711
444	335.3509929
445	335.3127523
446	335.2861976
447	335.2475897
448	335.2241069
449	335.2030837
450	335.1444976
451	335.1281391
452	335.1215651
453	335.1015489
454	335.0622084
455	335.0250138
456	335.0026638
457	334.9602826
458	334.9206417
459	334.8888816
460	334.8753884
461	334.8540824
462	334.8215317
463	334.7888291
464	334.75988
465	334.7286423
466	334.6428218
467	334.5961392
468	334.5631882
469	334.510674
470	334.4418119
471	334.4142035
472	334.3832535
473	334.3401937
474	334.3116721
475	334.2878422
476	334.2605832
477	334.227109
478	334.2093694
479	334.1425636
480	334.0868069
481	334.0301082
482	334.0104336
483	333.9843675
484	333.9221965
485	333.888822
486	333.8497393
487	333.8328114
488	333.7810248
489	333.7506751
490	333.693212
491	333.6480954
492	333.6212399
493	333.5970377
494	333.5625762
495	333.5287322
496	333.4765947
497	333.4666808
498	333.4133488
499	333.3970415
500	333.3681336
501	333.3432579
502	333.3083082
503	333.2834649
504	333.2590063
505	333.2176932
506	333.2047823
507	333.1567994
508	333.1222188
509	333.0858036
510	333.0738338
511	333.0570972
512	333.0103112
513	332.9613642
514	332.9405099
515	332.9079277
516	332.8888303
517	332.8574828
518	332.8335278
519	332.8121565
520	332.7705495
521	332.7494661
522	332.7085664
523	332.6528116
524	332.6307546
525	332.5780753
526	332.5442283
527	332.5207999
528	332.4708248
529	332.4565091
530	332.3942456
531	332.3542726
532	332.3118491
533	332.3024108
534	332.2763479
535	332.2587998
536	332.2448276
537	332.2075835
538	332.1571049
539	332.111934
540	332.083646
541	332.0755745
542	332.0412234
543	332.0316562
544	331.9858355
545	331.9620401
546	331.927967
547	331.8426862
548	331.8154472
549	331.7723615
550	331.7486441
551	331.7139
552	331.7085523
553	331.65905
554	331.6233586
555	331.5775705
556	331.5684815
557	331.5508165
558	331.5175226
559	331.4960395
560	331.4576251
561	331.398778
562	331.3801669
563	331.3370349
564	331.2864493
565	331.2748823
566	331.2386787
567	331.2260774
568	331.2019433
569	331.1778467
570	331.1462842
571	331.1154104
572	331.0857636
573	331.0495692
574	331.0354534
575	330.9766354
576	330.9638466
577	330.9404765
578	330.9094294
579	330.8760787
580	330.8322462
581	330.8041513
582	330.7939275
583	330.7502161
584	330.7384762
585	330.693895
586	330.6843328
587	330.6552445
588	330.6116588
589	330.6020655
590	330.5584491
591	330.5341652
592	330.5083088
593	330.4746826
594	330.46503
595	330.4202494
596	330.3973168
597	330.3420801
598	330.3323099
599	330.2695518
600	330.2353314
601	330.217741
602	330.1729186
603	330.1627146
604	330.1285341
605	330.1192915
606	330.105216
607	330.0509764
608	330.0237258
609	330.0026599
610	329.9557019
611	329.9361918
612	329.9001778
613	329.8935545
614	329.8627569
615	329.8497707
616	329.83476
617	329.8222677
618	329.8000566
619	329.77868
620	329.7418738
621	329.6951306
622	329.6488984
623	329.6213886
624	329.6078007
625	329.5771732
626	329.5567343
627	329.5301352
628	329.5117662
629	329.494118
630	329.4879896
631	329.4481342
632	329.4150096
633	329.3678769
634	329.3392318
635	329.3157329
636	329.2876352
637	329.2719388
638	329.2399737
639	329.2273975
640	329.2210942
641	329.199559
642	329.1793875
643	329.1702917
644	329.158317
645	329.1482292
646	329.0984682
647	329.0778579
648	329.0556397
649	329.0444343
650	329.0321346
651	329.0123557
652	329.0047412
653	328.9800709
654	328.9418584
655	328.926634
656	328.9055451
657	328.8930819
658	328.8776669
659	328.8654177
660	328.8559232
661	328.8450866
662	328.8192977
663	328.804765
664	328.7682331
665	328.7599738
666	328.7546686
667	328.7418643
668	328.7044948
669	328.6739124
670	328.6417042
671	328.611022
672	328.5994132
673	328.5741686
674	328.5388679
675	328.5298994
676	328.510716
677	328.4784097
678	328.4441716
679	328.422489
680	328.4050961
681	328.3817264
682	328.3405675
683	328.2878907
684	328.2730554
685	328.251489
686	328.1799998
687	328.1415555
688	328.124144
689	328.1076512
690	328.0882041
691	328.0286597
692	327.9894309
693	327.9665797
694	327.9438408
695	327.9216757
696	327.9106165
697	327.8968982
698	327.849488
699	327.8331838
700	327.8042647
701	327.7966071
702	327.7686959
703	327.7503143
704	327.7393288
705	327.7212258
706	327.6825522
707	327.6593859
708	327.6442929
709	327.6341975
710	327.6137971
711	327.6018735
712	327.5858108
713	327.5772354
714	327.5516695
715	327.5325193
716	327.5168534
717	327.4910137
718	327.4443549
719	327.4264158
720	327.4115735
721	327.3538758
722	327.3138271
723	327.2928646
724	327.2754884
725	327.2624588
726	327.2476581
727	327.2203854
728	327.2117076
729	327.1839559
730	327.1689321
731	327.1307852
732	327.1124985
733	327.0993345
734	327.0863089
735	327.0683992
736	327.0649134
737	327.031169
738	327.0231613
739	327.0091476
740	327.0004674
741	326.9804603
742	326.9387758
743	326.9178987
744	326.8979341
745	326.8551005
746	326.8403974
747	326.8155194
748	326.8057597
749	326.7686448
750	326.7540411
751	326.7210998
752	326.7072508
753	326.6879801
754	326.6236052
755	326.6120318
756	326.5877821
757	326.576263
758	326.5322659
759	326.5096157
760	326.5029488
761	326.4881987
762	326.4743992
763	326.4575907
764	326.4399716
765	326.4228619
766	326.4061049
767	326.3936087
768	326.3805342
769	326.368197
770	326.353034
771	326.331515
772	326.3214133
773	326.3100213
774	326.2979113
775	326.2681951
776	326.2563754
777	326.2402425
778	326.2247967
779	326.2128276
780	326.1745549
781	326.1684321
782	326.1647198
783	326.1497395
784	326.1406102
785	326.1323831
786	326.1074877
787	326.0709098
788	326.0597349
789	326.0417869
790	326.0316322
791	326.0195756
792	326.0180192
793	325.9833024
794	325.9699176
795	325.9580989
796	325.9452816
797	325.929719
798	325.8870917
799	325.8671554
800	325.8582642
801	325.8383838
802	325.8259898
803	325.8069673
804	325.7894312
805	325.7686216
806	325.7542993
807	325.7157273
808	325.7062872
809	325.6622318
810	325.6373086
811	325.6265665
812	325.5975891
813	325.5827791
814	325.5722859
815	325.5542486
816	325.5218905
817	325.5113803
818	325.4920353
819	325.480932
820	325.4284144
821	325.4054402
822	325.395279
823	325.3550658
824	325.3487251
825	325.3411413
826	325.324456
827	325.3147417
828	325.2948289
829	325.2914327
830	325.2801044
831	325.2608669
832	325.2424515
833	325.2345247
834	325.2224594
835	325.1924874
836	325.1548629
837	325.1401851
838	325.1088432
839	325.0779359
840	325.0700447
841	325.0620918
842	325.0464615
843	325.0073931
844	324.9828803
845	324.972677
846	324.9330284
847	324.9052047
848	324.8870489
849	324.8453098
850	324.8331062
851	324.8062253
852	324.7792851
853	324.7406143
854	324.7251096
855	324.7018166
856	324.6813546
857	324.6487579
858	324.6147506
859	324.5948021
860	324.5830499
861	324.5625125
862	324.532702
863	324.5272174
864	324.5111214
865	324.4866424
866	324.4776177
867	324.4517075
868	324.4214147
869	324.4036343
870	324.3821942
871	324.3708456
872	324.3619237
873	324.3244838
874	324.3078859
875	324.2774589
876	324.2628747
877	324.2368984
878	324.2250533
879	324.2069152
880	324.1769996
881	324.1639025
882	324.1474053
883	324.1371544
884	324.1236873
885	324.1124198
886	324.0983572
887	324.0935066
888	324.0863228
889	324.0720621
890	324.0611031
891	324.0092587
892	323.9864336
893	323.9637888
894	323.9375912
895	323.915976
896	323.9016459
897	323.877409
898	323.8633935
899	323.8335596
900	323.8197238
901	323.7730316
902	323.7384147
903	323.7331701
904	323.7175008
905	323.7113021
906	323.6763303
907	323.646142
908	323.6300796
909	323.5999025
910	323.5829546
911	323.57283
912	323.5261604
913	323.4808124
914	323.4195764
915	323.3876671
916	323.3789318
917	323.3589897
918	323.3537505
919	323.3380563
920	323.3124231
921	323.3063535
922	323.2992513
923	323.2862045
924	323.2748882
925	323.2645036
926	323.2113556
927	323.1913329
928	323.1697816
929	323.1581744
930	323.1483304
931	323.1207052
932	323.1026898
933	323.0818606
934	323.0619945
935	323.0254827
936	323.0147337
937	323.0013551
938	322.9933789
939	322.98936
940	322.954717
941	322.9233788
942	322.8854955
943	322.8806317
944	322.8400409
945	322.8204978
946	322.7960704
947	322.7905801
948	322.7746611
949	322.7643217
950	322.7507914
951	322.7368198
952	322.7304449
953	322.7179528
954	322.7130112
955	322.7029833
956	322.6917097
957	322.6846034
958	322.6721758
959	322.6423744
960	322.6233341
961	322.6166958
962	322.6022213
963	322.5536358
964	322.5367355
965	322.5137211
966	322.4910719
967	322.4689321
968	322.4560549
969	322.4423314
970	322.4164917
971	322.3655819
972	322.3544123
973	322.3480218
974	322.3348809
975	322.3228501
976	322.3191813
977	322.3165586
978	322.2719741
979	322.2568623
980	322.2452231
981	322.231619
982	322.2153269
983	322.1818904
984	322.1471324
985	322.136692
986	322.1109183
987	322.0873742
988	322.0729238
989	322.0623561
990	322.0034521
991	321.9792894
992	321.9628506
993	321.944088
994	321.9260188
995	321.912033
996	321.8977546
997	321.8814689
998	321.8694823
999	321.8263443
1000	321.7955956
1001	321.7862859
1002	321.7818049
1003	321.7664206
1004	321.7263233
1005	321.7055443
1006	321.7002651
1007	321.684434
1008	321.6700322
1009	321.6601354
1010	321.6152529
1011	321.5911237
1012	321.5777467
1013	321.5599463
1014	321.5487117
1015	321.539477
1016	321.5372583
1017	321.5222991
1018	321.4942037
1019	321.4867036
1020	321.4776455
1021	321.4609512
1022	321.4289439
1023	321.4056656
1024	321.3752568
1025	321.3517922
1026	321.3355347
1027	321.3208037
1028	321.3162736
1029	321.302987
1030	321.2755663
1031	321.2310513
1032	321.2170684
1033	321.1871821
1034	321.1511138
1035	321.1395462
1036	321.1312132
1037	321.1125883
1038	321.0816373
1039	321.0722599
1040	321.0435526
1041	321.0369231
1042	321.0341306
1043	321.025193
1044	321.0227625
1045	321.0167296
1046	321.000669
1047	320.9941288
1048	320.9897458
1049	320.9804293
1050	320.9767158
1051	320.9665968
1052	320.9447254
1053	320.9344867
1054	320.928243
1055	320.9199835
1056	320.9164472
1057	320.90974
1058	320.8943877
1059	320.8678317
1060	320.8513939
1061	320.8384784
1062	320.8329769
1063	320.8182435
1064	320.8165353
1065	320.7988476
1066	320.7940329
1067	320.7883603
1068	320.7777058
1069	320.7573368
1070	320.7491489
1071	320.7277373
1072	320.6909458
1073	320.6613381
1074	320.6308024
1075	320.6118081
1076	320.5961089
1077	320.5822833
1078	320.578337
1079	320.5506416
1080	320.5302738
1081	320.4991997
1082	320.4936438
1083	320.467104
1084	320.4396256
1085	320.4148668
1086	320.3665792
1087	320.3393044
1088	320.3144524
1089	320.2974656
1090	320.2938133
1091	320.287559
1092	320.2814618
1093	320.2690933
1094	320.2597606
1095	320.246476
1096	320.2367453
1097	320.2297985
1098	320.2198497
1099	320.1961633
1100	320.1783262
1101	320.1606959
1102	320.111843
1103	320.0971877
1104	320.085197
1105	320.0536253
1106	320.052883
1107	320.0467505
1108	320.0329955
1109	320.0063234
1110	319.9939246
1111	319.989209
1112	319.9793849
1113	319.9712167
1114	319.9521388
1115	319.9498962
1116	319.9327276
1117	319.9158617
1118	319.9119457
1119	319.8825892
1120	319.8792754
1121	319.853451
1122	319.8444781
1123	319.8354277
1124	319.8181878
1125	319.8010687
1126	319.7963555
1127	319.794957
1128	319.7743135
1129	319.7586965
1130	319.7109369
1131	319.6703198
1132	319.6484681
1133	319.6330088
1134	319.6238769
1135	319.6103195
1136	319.6063582
1137	319.5724057
1138	319.5688614
1139	319.5570959
1140	319.5477595
1141	319.5374877
1142	319.5247603
1143	319.5072282
1144	319.4912475
1145	319.4772174
1146	319.4460075
1147	319.4343256
1148	319.422426
1149	319.3761555
1150	319.3588325
1151	319.3396089
1152	319.3199681
1153	319.3096792
1154	319.299298
1155	319.2879588
1156	319.2510937
1157	319.2343241
1158	319.2082205
1159	319.2016771
1160	319.2000294
1161	319.1853653
1162	319.1758692
1163	319.1501424
1164	319.1365952
1165	319.1319267
1166	319.1216655
1167	319.1072188
1168	319.0964327
1169	319.0910396
1170	319.0887792
1171	319.0829454
1172	319.0747211
1173	319.0636802
1174	319.0469337
1175	319.0282344
1176	318.9967209
1177	318.9634789
1178	318.9582993
1179	318.9525344
1180	318.9458894
1181	318.9313485
1182	318.9029423
1183	318.8770352
1184	318.862887
1185	318.8327532
1186	318.8061526
1187	318.7874866
1188	318.7525934
1189	318.7477167
1190	318.7396427
1191	318.7259378
1192	318.7226363
1193	318.7202275
1194	318.7108432
1195	318.6942881
1196	318.6838981
1197	318.672864
1198	318.6464096
1199	318.6436049
