iter	Logloss
0	0.662737822
1	0.6384061159
2	0.6136937544
3	0.5960694766
4	0.5746567862
5	0.5585928476
6	0.5396685394
7	0.5193146866
8	0.5066558795
9	0.4913546557
10	0.4775313595
11	0.4671040477
12	0.4537298734
13	0.4420304273
14	0.4349097899
15	0.4282790545
16	0.4166018196
17	0.4089789586
18	0.4035880476
19	0.3950911821
20	0.3876412158
21	0.3809884546
22	0.3733634997
23	0.367522513
24	0.3603207363
25	0.3528091895
26	0.3473553224
27	0.3397610981
28	0.3338446901
29	0.3285665906
30	0.3238319014
31	0.3191323632
32	0.3153770446
33	0.3109821104
34	0.3066990377
35	0.3028187896
36	0.2988416579
37	0.2950743874
38	0.2908458574
39	0.2876620008
40	0.2839907483
41	0.280444428
42	0.2783033531
43	0.2762452327
44	0.2725278794
45	0.2701933106
46	0.2679234137
47	0.2657092841
48	0.26538018
49	0.2633025284
50	0.2612192989
51	0.2586150204
52	0.256608149
53	0.2537078601
54	0.2523684927
55	0.2505939951
56	0.2490486613
57	0.2472127836
58	0.2456640401
59	0.244400096
60	0.242985044
61	0.2415722592
62	0.2411069632
63	0.2392336925
64	0.2377611351
65	0.2362192673
66	0.2349221749
67	0.2332219062
68	0.2320355833
69	0.2312022117
70	0.2298124008
71	0.228670029
72	0.2277086348
73	0.2265026774
74	0.225437757
75	0.223789202
76	0.222939296
77	0.221618494
78	0.2206682996
79	0.219011487
80	0.2182389275
81	0.2175126355
82	0.2170878507
83	0.2154900497
84	0.2140382079
85	0.213061583
86	0.2122273869
87	0.2112696206
88	0.2102967823
89	0.2093667104
90	0.2090201559
91	0.207467327
92	0.2071485873
93	0.2062154994
94	0.2049789167
95	0.204173591
96	0.2034600814
97	0.2027890391
98	0.2017639351
99	0.2006623067
100	0.1992896288
101	0.1982709491
102	0.1977296054
103	0.1967292316
104	0.1958110997
105	0.1955127806
106	0.1945561034
107	0.1932702697
108	0.1927039455
109	0.1918979693
110	0.1911911061
111	0.1906633695
112	0.1893686657
113	0.1886315387
114	0.1879983631
115	0.1877774408
116	0.1877228341
117	0.186268743
118	0.1857234751
119	0.1841664098
120	0.1833859454
121	0.1825979078
122	0.1818772378
123	0.1812139413
124	0.1810256069
125	0.1804561102
126	0.1797717237
127	0.1796771577
128	0.1794352561
129	0.1788923046
130	0.1785039374
131	0.1784679683
132	0.1773648189
133	0.1770393554
134	0.1762286461
135	0.1760243499
136	0.1753399429
137	0.1745650877
138	0.1735735176
139	0.1728164444
140	0.1721320293
141	0.1715285876
142	0.1707340888
143	0.1699710127
144	0.1691639341
145	0.167978577
146	0.1675014841
147	0.1671611478
148	0.1662673307
149	0.1652021042
150	0.1648791805
151	0.1641666926
152	0.1634679176
153	0.1626877384
154	0.1622824299
155	0.1620230321
156	0.1614798498
157	0.1608321266
158	0.1603532323
159	0.160087694
160	0.15920382
161	0.1584358564
162	0.1577038695
163	0.1570111539
164	0.1563236237
165	0.1556136253
166	0.1554367348
167	0.1543701764
168	0.1534461803
169	0.1526592054
170	0.1524928723
171	0.1514895225
172	0.1511654545
173	0.1510500847
174	0.1503730071
175	0.14978422
176	0.1493646445
177	0.1490399092
178	0.1482641114
179	0.1475117232
180	0.1468632997
181	0.1462673019
182	0.1459618336
183	0.1451036505
184	0.1445520733
185	0.1439784285
186	0.1435594077
187	0.1429714996
188	0.1426493301
189	0.1417773711
190	0.1411851427
191	0.140665069
192	0.1401875778
193	0.1395315349
194	0.1391123991
195	0.1386197533
196	0.1383193083
197	0.1377050187
198	0.1371032296
199	0.1365853467
200	0.1364280213
201	0.1364254595
202	0.1360573487
203	0.1352844511
204	0.1345401214
205	0.1341442061
206	0.1338916514
207	0.1335449479
208	0.1331253448
209	0.1327772727
210	0.1324909727
211	0.132112048
212	0.1318202961
213	0.131745063
214	0.1314653557
215	0.1310348241
216	0.1308350215
217	0.130218582
218	0.1297790807
219	0.1295842745
220	0.1291678295
221	0.1283440384
222	0.1277789158
223	0.1270696
224	0.1265389971
225	0.1257185322
226	0.1255021188
227	0.1248357164
228	0.1242311745
229	0.1236507238
230	0.1231775384
231	0.1228282774
232	0.1224416683
233	0.1222320752
234	0.1218474756
235	0.1214425955
236	0.1212094234
237	0.1206573521
238	0.120321666
239	0.1199193293
240	0.1199171905
241	0.1193681726
242	0.1190174778
243	0.11889837
244	0.1186914744
245	0.1180799631
246	0.1175669588
247	0.1169161082
248	0.1166346539
249	0.116381751
250	0.1162450295
251	0.1158972677
252	0.11566838
253	0.1156109677
254	0.1152087502
255	0.1150653286
256	0.1144547893
257	0.1139033822
258	0.1131250445
259	0.1128051112
260	0.1126367815
261	0.1123380545
262	0.1121205663
263	0.1119499405
264	0.1114778074
265	0.1110353472
266	0.1108386735
267	0.1106235146
268	0.1102076719
269	0.1099755032
270	0.1098933743
271	0.1098923119
272	0.1093785707
273	0.109204583
274	0.1087404239
275	0.1080236893
