iter	Accuracy	Logloss
633	0.8871153293	0.2857066413
634	0.8874029336	0.2852404052
635	0.8876905378	0.2851190684
636	0.8875467357	0.2848965237
637	0.8875467357	0.2846560479
638	0.8876905378	0.2845897856
639	0.8878343399	0.2844166451
640	0.8878343399	0.2843289372
641	0.8882657463	0.2841954827
642	0.8885533506	0.2839472871
643	0.8884095485	0.283756416
644	0.8886971527	0.2834615336
645	0.8886971527	0.2833069982
646	0.8884095485	0.2832264376
647	0.8888409548	0.283047479
648	0.8891285591	0.2830249344
649	0.8892723612	0.282938082
650	0.8891285591	0.2828789669
651	0.8894161634	0.2827592846
652	0.8892723612	0.282682353
653	0.8891285591	0.2824772818
654	0.8894161634	0.2822984638
655	0.8892723612	0.282217491
656	0.8892723612	0.2821726322
657	0.8891285591	0.2820600932
658	0.8891285591	0.2819219666
659	0.8892723612	0.2818078575
660	0.888984757	0.2817298845
661	0.8892723612	0.2815503129
662	0.8898475697	0.2814066681
663	0.8899913719	0.2812761874
664	0.8898475697	0.2811473874
665	0.8905665804	0.2809339621
666	0.8911417889	0.2808488842
667	0.8911417889	0.2808199692
668	0.8914293932	0.2806855281
669	0.891285591	0.2805811012
670	0.8914293932	0.2804809214
671	0.8918607995	0.2803434367
672	0.8921484038	0.280113389
673	0.8921484038	0.2800277342
674	0.8924360081	0.2799602058
675	0.8924360081	0.2797661504
676	0.8927236123	0.2796675776
677	0.8930112166	0.2795270095
678	0.8928674144	0.2794707506
679	0.8928674144	0.2793153142
680	0.8931550187	0.2791797362
681	0.8932988208	0.2789698741
682	0.8932988208	0.2789529981
683	0.8928674144	0.2788836555
684	0.8928674144	0.2788485792
685	0.8930112166	0.2788052526
686	0.8930112166	0.2787218231
687	0.8932988208	0.2785921749
688	0.893442623	0.2784936833
689	0.8932988208	0.2783368245
690	0.8932988208	0.2782745605
691	0.8931550187	0.2782301542
692	0.8930112166	0.2780622289
693	0.8930112166	0.2778493426
694	0.893442623	0.2776352818
695	0.8940178315	0.2772906245
696	0.8941616336	0.2772676355
697	0.8941616336	0.2772428352
698	0.8943054357	0.2769510885
699	0.8950244464	0.2767772325
700	0.8948806442	0.276698365
701	0.8951682485	0.2765470777
702	0.8951682485	0.2763672593
703	0.8953120506	0.276295371
704	0.8953120506	0.276217252
705	0.8950244464	0.2761876632
706	0.8950244464	0.2761275927
707	0.8948806442	0.2760065932
708	0.8948806442	0.2756829965
709	0.8950244464	0.2755164992
710	0.8950244464	0.2754549994
711	0.8954558527	0.2752278593
712	0.8954558527	0.2751586758
713	0.8955996549	0.2749043055
714	0.895743457	0.2748322007
715	0.895743457	0.2747594279
716	0.8961748634	0.274545017
717	0.895743457	0.2743912632
718	0.8960310613	0.2743360503
719	0.8960310613	0.2743108492
720	0.8960310613	0.2741197494
721	0.8966062698	0.273900283
722	0.8970376762	0.2737946184
723	0.896893874	0.2737173352
724	0.896893874	0.2737025033
725	0.8967500719	0.2736247978
726	0.8973252804	0.2733831168
727	0.8971814783	0.2731891235
728	0.8967500719	0.2730252221
729	0.8967500719	0.2728940209
730	0.896893874	0.2727532738
731	0.896893874	0.2726007699
732	0.8966062698	0.2724602102
733	0.8970376762	0.272318919
734	0.8971814783	0.2722302199
735	0.8970376762	0.2721132231
736	0.896893874	0.2720537768
737	0.896893874	0.271947454
738	0.8973252804	0.2716382798
739	0.8974690825	0.2715516852
740	0.8976128847	0.2714645728
741	0.8976128847	0.2714434035
742	0.8977566868	0.2713819119
743	0.8979004889	0.2712809595
744	0.8977566868	0.2711353207
745	0.8977566868	0.2709048387
746	0.8977566868	0.2707817662
747	0.8976128847	0.2706450007
748	0.8974690825	0.2705370388
749	0.8974690825	0.2705150714
750	0.8976128847	0.2703374566
751	0.8977566868	0.2701396343
752	0.8977566868	0.2701035906
753	0.8979004889	0.2700399282
754	0.8977566868	0.2698950004
755	0.8976128847	0.2697991895
756	0.8976128847	0.2697906789
757	0.8976128847	0.2697346263
