iter	Logloss
0	0.6785258588
1	0.6675663504
2	0.6574545812
3	0.6464646835
4	0.6346678764
5	0.6245158303
6	0.6165877164
7	0.6077422003
8	0.6021118947
9	0.5972921048
10	0.5918161514
11	0.5846535649
12	0.5803906474
13	0.5751838308
14	0.5705650791
15	0.565098172
16	0.5603926815
17	0.555205684
18	0.5498898899
19	0.5462294597
20	0.5429498441
21	0.5389207635
22	0.5346038849
23	0.5308432336
24	0.5273707505
25	0.5244891568
26	0.5217484091
27	0.5188734915
28	0.5164150573
29	0.5144104241
30	0.5113571131
31	0.5089073454
32	0.5061913697
33	0.5036911963
34	0.5012750502
35	0.4982237551
36	0.4954102202
37	0.4935356401
38	0.4917015556
39	0.4893133466
40	0.4875188934
41	0.4853689694
42	0.4836769778
43	0.4821362675
44	0.4804766872
45	0.4779490302
46	0.4765506023
47	0.4750056049
48	0.4737482767
49	0.4720212456
50	0.470832673
51	0.4695194538
52	0.4683994674
53	0.4674872088
54	0.4666848224
55	0.4649390636
56	0.4636915408
57	0.4630132505
58	0.4617482099
59	0.4604278227
60	0.4597212437
61	0.4588518814
62	0.4580189002
63	0.4575326791
64	0.4565218118
65	0.4552848158
66	0.4542133416
67	0.4534848667
68	0.4526261891
69	0.4516737284
70	0.4511921971
71	0.4507654683
72	0.4500777602
73	0.4491439112
74	0.4481896931
75	0.4472669412
76	0.4466299617
77	0.4458722973
78	0.4450569711
79	0.4446175112
80	0.4440446156
81	0.4435128672
82	0.4431170732
83	0.4425293381
84	0.4417170771
85	0.4408331778
86	0.4403501188
87	0.4398415268
88	0.4392914404
89	0.438820463
90	0.4383893021
91	0.4375001074
92	0.4372000923
93	0.4368867026
94	0.4365025904
95	0.4361242725
96	0.4356741172
97	0.4352563086
98	0.4348146777
99	0.434383371
