iter	Logloss
0	0.6769554446
1	0.6620551247
2	0.6484152345
3	0.6357345788
4	0.6239671528
5	0.6128878127
6	0.602282743
7	0.5924685189
8	0.5834903446
9	0.5748192129
10	0.5674340522
11	0.5603976652
12	0.5538338133
13	0.5471924957
14	0.540556206
15	0.5356157897
16	0.5301641207
17	0.5249211238
18	0.5199110014
19	0.5154284222
20	0.5115270677
21	0.5078672188
22	0.5039610532
23	0.5005458125
24	0.4976657736
25	0.4945746142
26	0.4916516324
27	0.4895251224
28	0.4867817335
29	0.484485097
30	0.4824148742
31	0.4801295691
32	0.4781883663
33	0.4762913414
34	0.4747388741
35	0.4729972851
36	0.4713302946
37	0.4697864237
38	0.4683269729
39	0.4669260604
40	0.4656589465
41	0.4644574257
42	0.4633877365
43	0.4623650118
44	0.4613193275
45	0.4602288719
46	0.4592123145
47	0.458386779
48	0.4573804548
49	0.456625105
50	0.4557578304
51	0.4549948167
52	0.4542416346
53	0.4535694751
54	0.4528378797
55	0.4520913629
56	0.4514448539
57	0.4507932024
58	0.4501922513
59	0.4496849309
60	0.4491565798
61	0.4484488974
62	0.4478862251
63	0.4473451814
64	0.446799409
65	0.4462484745
66	0.4456337491
67	0.4450045957
68	0.4445293709
69	0.4440810418
70	0.4436488063
71	0.4433402203
72	0.4428973738
73	0.442654125
74	0.4421236204
75	0.4416720809
76	0.4412054255
77	0.4408632462
78	0.440591778
79	0.4402607668
80	0.4399319163
81	0.4396197688
82	0.4392899524
83	0.4388348042
84	0.4385682532
85	0.4382967416
86	0.437956167
87	0.4374316203
88	0.4371094532
89	0.4368271037
90	0.4365525513
91	0.4362436623
92	0.4360106909
93	0.4357564279
94	0.4355111745
95	0.4352570655
96	0.4351635816
97	0.4349294417
98	0.4346489292
99	0.4341985223
100	0.4338443172
101	0.4336008585
102	0.4332669024
103	0.4330494797
104	0.4327724606
105	0.4325790217
106	0.4324087979
107	0.4321959243
108	0.4319843376
109	0.43195498
110	0.4317885655
111	0.4315202794
112	0.4312842224
113	0.4309621129
114	0.4307164833
115	0.4305092487
116	0.4302837046
117	0.4300311996
118	0.429809499
119	0.42970592
120	0.4296294949
121	0.4295113741
122	0.4292826836
123	0.4290300744
124	0.4286479717
125	0.428374227
126	0.4282422669
127	0.4279572026
128	0.4278121908
129	0.4275571316
130	0.4273144631
131	0.4270500076
132	0.4268768729
133	0.4267781323
134	0.4266218472
135	0.4264891949
136	0.4263605405
137	0.4262069438
138	0.4260593967
139	0.4258983301
140	0.425859827
141	0.4257691248
142	0.4256365802
143	0.425473983
144	0.4253155601
145	0.4250716003
146	0.424790249
147	0.4246643255
148	0.4244917283
149	0.4243290371
150	0.4241145753
151	0.4239714621
152	0.4238297849
153	0.4236902014
154	0.4235407783
155	0.4233755366
156	0.4233473542
157	0.4231872076
158	0.4230597135
159	0.4228974531
160	0.4227725598
161	0.4225595232
162	0.422371382
163	0.4222328497
164	0.4221314719
165	0.4220228999
166	0.4218511227
167	0.4217413242
168	0.4216260713
169	0.4213106408
170	0.421242898
171	0.421119256
172	0.4210459419
173	0.4209293025
174	0.4208097043
175	0.4207236308
176	0.4206013519
177	0.4204577914
178	0.4203404289
179	0.4202086607
180	0.4199443156
181	0.4198352492
182	0.4196939028
183	0.4196187661
184	0.4194492464
185	0.4193981297
186	0.4193908099
187	0.4192697997
188	0.4190536094
189	0.4189913311
190	0.4188626671
191	0.4187974138
192	0.4186700741
193	0.4186463407
194	0.4184441396
195	0.4183270852
196	0.4182316249
197	0.4180695292
198	0.4179505831
199	0.4178452886
200	0.417648104
201	0.4174555817
202	0.4173574417
203	0.4173010086
204	0.4172496509
205	0.417121153
206	0.4169767266
207	0.4168661047
208	0.4167311002
