iter	Logloss
0	0.5424605311
1	0.4317491429
2	0.3549594394
3	0.2957252299
4	0.2539855325
5	0.2226730896
6	0.1991920313
7	0.1815276285
8	0.1693693169
9	0.1598787572
10	0.1523059225
11	0.1466411688
12	0.1422354049
13	0.1386624941
14	0.1359930769
15	0.1337286816
16	0.1318720876
17	0.1302847835
18	0.1292189567
19	0.128285361
20	0.1271925086
21	0.1265208722
22	0.1258739041
23	0.1253427851
24	0.1248507893
25	0.1245097042
26	0.1239360178
27	0.1234991222
28	0.1232188497
29	0.1228379202
30	0.1225655898
31	0.1221907618
32	0.121867609
33	0.1215906887
34	0.1213126925
35	0.1210070938
36	0.1207369659
37	0.1205111825
38	0.1202558286
39	0.1200387784
40	0.1196620965
41	0.1194361847
42	0.1192761294
43	0.1189151635
44	0.1186345232
45	0.1183725027
46	0.1181813007
47	0.1178996602
48	0.1177016844
49	0.1174534284
50	0.1173478899
51	0.1171610778
52	0.1169620722
53	0.1168455816
54	0.1167474295
55	0.1165476885
56	0.1162946702
57	0.1160941163
58	0.1158589281
59	0.1157133588
60	0.1155131661
61	0.115303536
62	0.1151092445
63	0.1148910602
64	0.1146945717
65	0.1145737621
66	0.1144703752
67	0.1142210638
68	0.1140788277
69	0.1137717871
70	0.1135879471
71	0.1133651641
72	0.1131448072
73	0.1130219439
74	0.1128154182
75	0.1126936042
76	0.1125650125
77	0.1125018302
78	0.1123086657
79	0.1121736572
80	0.1120093267
81	0.1118571173
82	0.1116550325
83	0.1113149985
84	0.1112185261
85	0.1111568781
86	0.111079249
87	0.1109475555
88	0.1108707256
89	0.1107126942
90	0.1106149365
91	0.1104760741
92	0.110290993
93	0.1101639677
94	0.1099759511
95	0.1098502299
96	0.1096799365
97	0.1094645014
98	0.1093688331
99	0.1092608896
100	0.1090705312
101	0.1089840892
102	0.1089064228
103	0.1087975859
104	0.1086716757
105	0.1084703166
106	0.1084009259
107	0.1081728304
108	0.1081221224
109	0.1080003831
110	0.1078690381
111	0.1076968994
112	0.1075239698
113	0.1074528426
114	0.1073010202
115	0.1070728287
116	0.1069682604
117	0.1068648435
118	0.106719163
119	0.1065445792
120	0.1064746402
121	0.1062998089
122	0.1061565011
123	0.1060339397
124	0.1059446951
125	0.1057662485
126	0.1056122089
127	0.1054324549
128	0.1053091642
129	0.1051671182
130	0.1050672466
131	0.104946646
132	0.1048250741
133	0.1047146298
134	0.1045613583
135	0.1044229925
136	0.1043559433
137	0.1042176808
138	0.1040852062
139	0.1040205273
140	0.1039365807
141	0.1037870555
142	0.1037217562
143	0.103692613
144	0.1035790265
145	0.1034969733
146	0.1033294834
147	0.1032655275
148	0.1030921018
149	0.1029532789
150	0.102781692
151	0.1027318742
152	0.1026752584
153	0.1025550979
154	0.1024638387
155	0.1023069725
156	0.1022528274
157	0.10210958
158	0.1019853455
159	0.1018072645
160	0.1016253685
161	0.1014965402
162	0.1013859225
163	0.1012712984
164	0.101239188
165	0.1010907896
166	0.1009847283
167	0.1007824386
168	0.1007168316
169	0.1005970307
170	0.1004431201
171	0.1003483543
172	0.1002157466
173	0.100034272
174	0.09979636346
175	0.09952143885
176	0.09947228628
177	0.09933791353
178	0.0991996197
179	0.09910966516
180	0.09904483999
181	0.09900248436
182	0.09890619313
183	0.09886606807
184	0.09874850842
185	0.09862368326
186	0.09842065122
187	0.09827193
188	0.09806949022
189	0.09792071582
190	0.09776482091
191	0.09770975434
192	0.09765727396
193	0.09756328897
194	0.0973817009
195	0.09728432963
196	0.09704550853
197	0.09690365212
198	0.0968578411
199	0.09671737339
200	0.09656935805
201	0.09647333003
202	0.09638617949
203	0.0962645757
204	0.09612180081
205	0.09604668873
206	0.09598233792
207	0.09588303807
208	0.09575628629
209	0.09558518114
210	0.09553553759
211	0.09538985162
212	0.09518509589
213	0.09515490585
214	0.09495424175
215	0.09482737359
216	0.09463444633
217	0.09455945896
218	0.09439858644
219	0.09424027087
220	0.09408049194
221	0.0938986129
222	0.09383736024
223	0.09370245629
224	0.09365085019
225	0.09344240738
226	0.09329753412
227	0.09322672397
228	0.09312930671
229	0.09308894247
230	0.09302231547
231	0.09292839093
232	0.09284423574
233	0.09272724279
234	0.09265338744
235	0.09249464414
236	0.09237544928
237	0.09228416699
238	0.09223377837
239	0.09210868461
240	0.09204853892
241	0.09190000599
242	0.09179748413
243	0.09174331306
244	0.09167015327
245	0.09153333506
246	0.09137644335
247	0.09125656416
248	0.09115661041
249	0.09102694378
250	0.09093173735
251	0.09087991889
252	0.09077108677
253	0.09058539017
254	0.09053200834
255	0.09029937817
256	0.09010167869
257	0.08996904437
258	0.08991452262
259	0.08975451651
260	0.08962651375
261	0.08946405122
262	0.08932509606
263	0.08925817142
264	0.08919570313
265	0.08913772222
266	0.08908438718
267	0.08905710573
268	0.08891738264
269	0.08870470105
270	0.08861737633
271	0.08859946208
272	0.08853738841
273	0.08849182232
274	0.08836749927
275	0.08825482601
276	0.08819658219
277	0.08808124839
278	0.08793233408
279	0.08780786098
280	0.08769907957
281	0.08759428275
282	0.08745464025
283	0.08738605932
284	0.08724555487
285	0.08719617061
286	0.08710944999
287	0.08692518343
288	0.08684789529
289	0.08678714737
290	0.08674025897
291	0.08669825275
292	0.08662899424
293	0.0865923021
294	0.08652824649
295	0.08640957937
296	0.08635082999
297	0.08627957024
298	0.08618723468
299	0.08615274952
