iter	Logloss
0	0.6778149733
1	0.6636198231
2	0.649915686
3	0.6371606721
4	0.6250094532
5	0.6145261089
6	0.6039107675
7	0.5940907116
8	0.5852158917
9	0.5769184887
10	0.5700033039
11	0.5626158917
12	0.5558502071
13	0.548892626
14	0.5424149495
15	0.5374009641
16	0.5321331468
17	0.5267456394
18	0.5223146482
19	0.5185967155
20	0.514915659
21	0.5108291263
22	0.5070185445
23	0.503576955
24	0.5002574958
25	0.4972643961
26	0.4942553198
27	0.4916611355
28	0.4890116301
29	0.4868451707
30	0.4844726449
31	0.4823630036
32	0.4803572081
33	0.4783635661
34	0.4767309197
35	0.4750154212
36	0.4735893964
37	0.4721683197
38	0.4707428095
39	0.469509884
40	0.4683165055
41	0.4670964932
42	0.4659134861
43	0.4645556028
44	0.4633585036
45	0.4622247194
46	0.4614233581
47	0.4603488931
48	0.4594475958
49	0.4583149833
50	0.4577417467
51	0.4570607288
52	0.4562517538
53	0.4555242676
54	0.454770376
55	0.4539789801
56	0.4532525101
57	0.4525702371
58	0.4519126587
59	0.4513485685
60	0.4506908112
61	0.4502320483
62	0.4497164915
63	0.4493074938
64	0.4489037288
65	0.4483160326
66	0.4477054869
67	0.4473116068
68	0.4469327389
69	0.4465171598
70	0.4463672334
71	0.4460151123
72	0.4455094781
73	0.4450468062
74	0.4447749796
75	0.444348931
76	0.4439199012
77	0.4434909365
78	0.4431500187
79	0.442842191
80	0.44257759
81	0.4423163963
82	0.4422495339
83	0.4419641136
84	0.4415457328
85	0.4412891327
86	0.4409551607
87	0.4406908923
88	0.4402985237
89	0.4399880908
90	0.4395571293
91	0.4393003873
92	0.4389719293
93	0.438746598
94	0.438525188
95	0.438312031
96	0.438070276
97	0.4377604282
98	0.4374633473
99	0.4371524603
100	0.4370097826
101	0.4368459052
102	0.4365443811
103	0.4364553342
104	0.4361399086
105	0.4358480675
106	0.4356324893
107	0.4353265292
108	0.4350669099
109	0.4347351038
110	0.4344798846
111	0.4342618112
112	0.4340619542
113	0.4338001757
114	0.4335447581
115	0.4332039356
116	0.4328371935
117	0.4325391357
118	0.4324034991
119	0.4322874055
120	0.4320911219
121	0.4318782712
122	0.4317866539
123	0.4316017716
124	0.4314406669
125	0.4313972692
126	0.4311471837
127	0.4309686523
128	0.4307157144
129	0.4303368509
130	0.4301228444
131	0.4298838128
132	0.4298477881
133	0.4295642884
134	0.4293959581
135	0.4293256184
136	0.429172852
137	0.4290036023
138	0.4287452263
139	0.4285725555
140	0.4285215498
141	0.4282795611
142	0.4281624165
143	0.4280327885
144	0.4277651841
145	0.4275042012
146	0.4273269908
147	0.4271522402
148	0.4270863836
149	0.427016291
150	0.4269233371
151	0.4268452998
152	0.4265965169
153	0.4265043291
154	0.4263191837
155	0.426210949
156	0.4259941299
157	0.4258973374
158	0.4256882094
159	0.4255374762
160	0.42524022
161	0.4252306035
162	0.4251204784
163	0.4250070613
164	0.4248667122
165	0.4246973998
166	0.4245737932
167	0.4243181359
168	0.4242431802
169	0.4241957096
170	0.4239761645
171	0.4238065278
172	0.4236667649
173	0.4235386432
174	0.4232869018
175	0.4231538275
176	0.423031116
177	0.4229690486
178	0.4229146746
179	0.42265988
180	0.422453082
181	0.4222926378
182	0.422281817
183	0.4220650595
184	0.4219151942
185	0.4217337757
186	0.4215597655
187	0.4214676184
188	0.4213834222
189	0.4213207523
190	0.4211983476
191	0.4211361402
192	0.4209639473
193	0.4208385584
194	0.4207740733
195	0.4206485412
196	0.4205900446
197	0.4204942627
198	0.4203857806
199	0.4201922121
200	0.4200893044
201	0.4200308279
202	0.4198633838
203	0.4197846166
204	0.4196541277
205	0.4195881827
206	0.4195008781
207	0.4193817815
208	0.4191984253
209	0.4189923166
210	0.4188902243
211	0.4187232686
212	0.4186249745
213	0.418441843
214	0.4183541
215	0.4183431608
216	0.4182583467
217	0.4181210036
218	0.4179749854
219	0.4177823292
220	0.4177267987
221	0.4176680449
222	0.4174430178
223	0.4172296322
224	0.4171535945
225	0.4171262205
226	0.4170541125
227	0.4169047603
228	0.4168345136
229	0.4167635048
230	0.4166122316
231	0.4164581343
232	0.4162596078
233	0.4161013716
234	0.4160305676
235	0.4158069824
236	0.4157740688
237	0.4157040011
238	0.4156842323
239	0.4156580846
240	0.415558104
241	0.4155535272
242	0.415517792
243	0.4154373194
244	0.4152993309
245	0.4152337909
246	0.4150880868
247	0.4149461627
248	0.4147469457
249	0.4146484627
250	0.4145535831
251	0.4144398842
252	0.4142349157
253	0.4141741478
254	0.414102034
255	0.4140361137
256	0.4140356029
257	0.4140331733
258	0.413935121
259	0.4136603063
260	0.4135852262
261	0.4135383421
262	0.4134161275
263	0.4133364071
264	0.4131756444
265	0.4130891382
266	0.4130886763
267	0.4130364196
268	0.4129003825
269	0.4128266383
270	0.4127320087
271	0.4126705781
272	0.4125759766
273	0.4124849937
274	0.4124078532
275	0.4123281743
276	0.4121944465
277	0.4120324559
278	0.4119411381
279	0.4118882802
280	0.4118021741
281	0.4117801554
282	0.4117220874
283	0.4115588952
284	0.411423883
285	0.4113466601
286	0.4112473723
287	0.4111705003
288	0.4111036957
289	0.4110970653
290	0.4110031625
291	0.4108225934
292	0.4106349602
293	0.4105515103
294	0.4104464381
295	0.4104075944
296	0.4103492445
297	0.4102618903
298	0.4102132741
299	0.4101265984
300	0.4099009784
301	0.4097549355
302	0.4097549293
303	0.4096097785
304	0.4095556367
305	0.4095252983
306	0.4094526982
307	0.4093273154
308	0.409321963
309	0.4092903305
310	0.4092467115
311	0.4091676495
312	0.4090011292
313	0.4089284788
314	0.4088814086
315	0.4086258777
316	0.4084323843
317	0.4082552216
318	0.4082069783
319	0.4080919982
320	0.4080092632
321	0.4079318826
322	0.4078668327
323	0.4077641711
324	0.4076953516
325	0.4075537482
326	0.4073676293
327	0.4072574098
328	0.4070689084
329	0.4069926584
330	0.4068999037
331	0.4067794898
332	0.4067525225
333	0.4065856679
334	0.4064217468
335	0.4062800413
336	0.4061135228
337	0.4060899615
338	0.4059284928
339	0.4059282465
340	0.4058303457
341	0.405707884
342	0.4055326945
343	0.4054508916
344	0.4053931225
345	0.4053236777
346	0.4052278045
347	0.4051387286
348	0.4050181582
349	0.404871721
350	0.4048293409
351	0.4048024447
352	0.404588404
353	0.4043150361
354	0.4041376589
355	0.4040522353
356	0.4038022972
357	0.4037850592
358	0.4035662541
359	0.4034598738
360	0.4032785235
361	0.4031813076
362	0.4030328641
363	0.4030199066
364	0.4029113535
365	0.4028761855
366	0.4028403271
367	0.4026937475
368	0.4025792414
369	0.4025294811
370	0.4024139912
371	0.4021782077
372	0.4019653455
373	0.4017788362
374	0.4017205049
375	0.4014930001
376	0.4013337672
377	0.4012081764
378	0.4010189405
379	0.4009970282
380	0.4009529087
381	0.4007780037
382	0.4006521915
383	0.4004900645
384	0.4003485242
385	0.4001779215
386	0.4000165571
387	0.399772827
388	0.3996204015
389	0.399395423
390	0.3992634841
391	0.3990747136
392	0.3988555304
393	0.3986713166
394	0.3985282764
395	0.3983783795
396	0.3982075474
397	0.3981525395
398	0.3980604271
399	0.3979244935
400	0.3977308653
401	0.397586347
402	0.3974113982
403	0.397250947
404	0.3970941819
405	0.3969329646
406	0.3968206192
407	0.3966804742
408	0.3965047286
409	0.3963053689
410	0.3961929045
411	0.3961028875
412	0.3959080006
413	0.3958432708
414	0.3957720655
415	0.3956527337
416	0.3955213393
417	0.3953647247
418	0.3951580556
419	0.3950332026
420	0.394881616
421	0.3947627291
422	0.3946163346
423	0.394565929
424	0.3944056754
425	0.3942727209
426	0.3941005648
427	0.3939754978
428	0.393800293
429	0.3936472229
430	0.3934916341
431	0.3933826352
432	0.3933171256
433	0.3932101486
434	0.3930497817
435	0.392954582
436	0.3928544047
437	0.3927595571
438	0.3926401032
439	0.3925059678
440	0.3923886483
441	0.3922751678
442	0.3921592141
443	0.3919291222
444	0.3917774024
445	0.3916317422
446	0.3915798046
447	0.3915164181
448	0.3914341765
449	0.391347618
450	0.3912927446
451	0.3911446581
452	0.3910304842
453	0.3909228591
454	0.3908399002
455	0.3907047615
456	0.3905879851
457	0.3904702534
458	0.3903709903
459	0.3902811078
460	0.3901229784
461	0.3900315822
462	0.3899122226
463	0.389904717
464	0.3898172016
465	0.389703825
466	0.3896270794
467	0.3894220114
468	0.3892664845
469	0.3891931473
470	0.3891626082
471	0.3891166608
472	0.3891089198
