iter	Logloss
0	0.6437813301
1	0.5978808841
2	0.555331961
3	0.511771039
4	0.4839726297
5	0.4582106682
6	0.4371233005
7	0.4188463416
8	0.3957231766
9	0.3809294332
10	0.3607697168
11	0.3461405807
12	0.333117663
13	0.3275856357
14	0.3163335038
15	0.3089378752
16	0.3008611846
17	0.2928941237
18	0.287087278
19	0.279905476
20	0.2732116055
21	0.266133388
22	0.2601348017
23	0.255566771
24	0.2514761501
25	0.2470886444
26	0.2425688491
27	0.2389677968
28	0.2352802914
29	0.2335288051
30	0.2308701026
31	0.2268475123
32	0.2229941923
33	0.2207242841
34	0.2188692765
35	0.2161463473
36	0.2138372753
37	0.2122234099
38	0.2092906974
39	0.2058864365
40	0.2034246663
41	0.2018670227
42	0.199791386
43	0.1973730022
44	0.1955040223
45	0.193080136
46	0.1896126406
47	0.1881374323
48	0.186645844
49	0.184821844
50	0.1832539181
51	0.1804803961
52	0.1794257743
53	0.1774065875
54	0.1752829565
55	0.172923389
56	0.171198292
57	0.1701995038
58	0.1684602559
59	0.1673355907
60	0.1658734522
61	0.1640002598
62	0.163225955
63	0.1611076217
64	0.1594010622
65	0.1585083473
66	0.1575946676
67	0.1565992533
68	0.1549370264
69	0.1524397342
70	0.1513577464
71	0.1500919037
72	0.1485892942
73	0.1465789939
74	0.1446472365
75	0.1441146876
76	0.1429931554
77	0.1421419376
78	0.1411056274
79	0.1391055879
80	0.1385847648
81	0.1374205156
82	0.1358432599
83	0.1347586261
84	0.1337675122
85	0.1328921886
86	0.1314262304
87	0.1303349718
88	0.1285909228
89	0.1274620129
90	0.1262664668
91	0.1252662279
92	0.1246426523
93	0.1232298744
94	0.121530807
95	0.120750275
96	0.1199207199
97	0.1192992359
98	0.1176996212
99	0.1162508989
100	0.1155695171
101	0.1147371415
102	0.1134521789
103	0.1124077887
104	0.1115144481
105	0.1107946609
106	0.1094849627
107	0.108825827
108	0.1080628163
109	0.107531134
110	0.1070023154
111	0.1058930977
112	0.1053133144
113	0.1047228716
114	0.1037469703
115	0.1027019013
116	0.1015572957
117	0.100716385
118	0.09989136702
119	0.09910350085
120	0.09856924928
121	0.09822467436
122	0.09727408971
123	0.09637313361
124	0.09555656371
125	0.09456094882
126	0.09388428284
127	0.09321636813
128	0.0927829894
129	0.09198911185
