iter	RMSE
0	110835.2006
1	108398.8537
2	106294.9446
3	104079.2764
4	101975.1772
5	99624.21208
6	97904.47083
7	96254.33941
8	94654.56446
9	93196.95963
10	91808.55408
11	90368.68812
12	89084.73359
13	87799.84309
14	86282.72955
15	85300.53217
16	84306.70799
17	83397.24565
18	82427.06369
19	81591.26395
20	80598.60137
21	79784.47828
22	79070.72854
23	78087.45546
24	77181.96006
25	76450.95969
26	75657.12423
27	75016.36749
28	74211.33982
29	73665.8959
30	73130.02523
31	72649.48149
32	72124.29605
33	71488.84616
34	70982.43608
35	70509.32591
36	70122.59422
37	69557.66021
38	69116.87649
39	68663.03954
40	68193.61974
41	67629.2652
42	67023.73465
43	66645.17411
44	66252.48197
45	65912.23468
46	65456.7697
47	65081.26841
48	64797.70586
49	64510.46604
50	64262.63183
51	63874.25442
52	63382.99102
53	63087.93595
54	62853.62274
55	62592.15737
56	62362.77453
57	62155.21312
58	61805.2688
59	61639.78095
60	61429.63221
61	61152.63482
62	60849.6806
63	60655.91343
64	60495.24146
65	60329.26053
66	60119.64055
67	59901.52292
68	59686.96472
69	59382.3208
70	59224.41286
71	58972.93345
72	58810.88216
73	58515.50281
74	58338.45699
75	58046.41935
76	57792.43103
77	57693.24371
78	57513.88873
79	57348.70547
80	57071.80932
81	56950.77883
82	56776.74166
83	56530.47887
84	56374.26063
85	56228.22575
86	56034.29937
87	55903.8215
88	55813.95464
89	55642.17749
90	55415.64044
91	55227.86149
92	55097.32264
93	54987.71643
94	54764.22716
95	54537.81666
96	54381.50313
97	54251.35762
98	54120.00204
99	53993.73579
100	53824.90438
101	53690.42922
102	53570.24085
103	53484.90124
104	53329.31106
105	53225.93129
106	53088.49675
107	52947.01612
108	52811.49865
109	52655.50615
110	52525.42494
111	52351.55203
112	52239.39059
113	52126.51684
114	52029.25103
115	51889.09423
116	51724.31502
117	51580.18325
118	51417.47564
119	51295.01057
120	51190.31714
121	51061.89109
122	50974.6241
123	50839.01754
124	50718.747
125	50617.69182
126	50517.30515
127	50398.6944
128	50286.83738
129	50212.23425
130	50112.11634
131	49981.90895
132	49895.31391
133	49833.36332
134	49758.39403
135	49680.2888
136	49542.18166
137	49376.58509
138	49288.31254
139	49161.70501
140	49054.92263
141	48946.78917
142	48833.17708
143	48740.44516
144	48608.72498
145	48527.29821
146	48398.50801
147	48278.50256
148	48215.99337
149	48164.31658
150	48078.1784
151	47935.46615
152	47826.86401
153	47716.68848
154	47627.38776
155	47541.8174
156	47482.42509
157	47389.69418
158	47311.61434
159	47190.18358
160	47079.48976
161	46948.34463
162	46886.25779
163	46803.8883
164	46717.71818
165	46651.75882
166	46570.94717
167	46450.14079
168	46367.58922
169	46246.55775
170	46156.43248
171	46091.98026
172	45997.1847
173	45897.33059
174	45829.91776
175	45740.96003
176	45630.41714
177	45593.77271
178	45484.70687
179	45402.15342
180	45309.89224
181	45246.85923
182	45203.41266
183	45138.68607
184	45054.86752
185	44985.45854
186	44879.61508
187	44794.83829
188	44679.84648
189	44547.22508
190	44477.372
191	44392.88736
192	44263.0293
193	44145.2054
194	44077.45424
195	43964.4218
196	43887.15012
197	43793.93022
198	43691.13368
199	43604.26768
200	43571.51629
201	43501.35585
202	43440.18003
203	43380.93029
204	43306.48269
205	43290.15637
206	43217.57567
207	43119.19291
208	43026.69109
209	42973.34033
210	42903.72427
211	42810.65697
212	42692.86834
213	42621.86019
214	42518.71073
215	42416.03709
216	42315.84314
217	42241.84285
218	42146.39753
219	42076.90703
220	42024.3537
221	41960.64384
222	41886.38174
223	41821.37537
224	41737.17458
225	41649.50559
226	41585.86363
227	41529.94
228	41470.0239
229	41397.10616
230	41304.71709
231	41226.62167
232	41135.59926
233	41055.24949
234	40971.50549
235	40899.66583
236	40810.63532
