iter	Accuracy	Logloss
155	0.8181295295	0.3827241104
156	0.8177844242	0.382499465
157	0.8178994593	0.3823137439
158	0.8182445646	0.3820412142
159	0.8178994593	0.3818552975
160	0.8182445646	0.3815965744
161	0.8185896698	0.3813588579
162	0.8187047049	0.3810464207
163	0.8185896698	0.380934175
164	0.8187047049	0.380745784
165	0.81881974	0.380591537
166	0.8190498102	0.3804443999
167	0.8189347751	0.3803822584
168	0.8190498102	0.3801819449
169	0.81881974	0.3800752202
170	0.8183595997	0.3798989738
171	0.8185896698	0.3797049261
172	0.8187047049	0.3794687475
173	0.81881974	0.3791301089
174	0.8198550558	0.3787466734
175	0.8192798804	0.3784128579
176	0.8192798804	0.3783777293
177	0.8192798804	0.3781829053
178	0.8193949154	0.3781081587
179	0.8193949154	0.3778660769
180	0.8192798804	0.3777590632
181	0.8196249856	0.3775394777
182	0.820200161	0.3773710103
183	0.8203151961	0.3771973987
184	0.8206603014	0.3770925752
185	0.8204302312	0.3769526573
186	0.8210054066	0.3767567488
187	0.8206603014	0.3765873055
188	0.8208903716	0.3763718413
189	0.8208903716	0.3762533222
190	0.8211204417	0.3761083784
191	0.8212354768	0.3758216312
192	0.8216956172	0.3756935867
193	0.8218106522	0.3754505425
194	0.8221557575	0.3751535096
195	0.8225008628	0.3750457203
196	0.8225008628	0.3748939486
197	0.8227309329	0.3746446521
198	0.822845968	0.3744709012
199	0.8231910733	0.3743830662
200	0.8230760382	0.3743727796
201	0.8231910733	0.3743434819
202	0.8233061084	0.3742720252
203	0.8233061084	0.3742501879
204	0.8229610031	0.3740362413
205	0.8225008628	0.3738251305
206	0.8227309329	0.3736826721
207	0.8227309329	0.3734637793
208	0.8227309329	0.3734598865
209	0.8225008628	0.3733641208
210	0.8223858277	0.3731695314
211	0.8227309329	0.3729022091
212	0.822845968	0.3727435539
213	0.8227309329	0.3726508109
214	0.8229610031	0.372501956
215	0.8233061084	0.3722200866
216	0.8231910733	0.3720586641
217	0.8235361785	0.3717634024
218	0.8238812838	0.3715751753
219	0.8239963189	0.3713695581
220	0.8238812838	0.3713521196
221	0.8244564592	0.3711652948
222	0.8243414241	0.3709745616
223	0.8246865294	0.3707893361
224	0.8251466697	0.3705251266
225	0.825491775	0.3704194824
226	0.8248015645	0.3702243059
227	0.8244564592	0.3700555271
228	0.824111354	0.3698772104
229	0.8244564592	0.369766092
230	0.8245714943	0.3696223808
231	0.8244564592	0.369503072
232	0.8245714943	0.3694572868
233	0.824226389	0.3693752071
234	0.8236512136	0.3691828849
235	0.8237662487	0.3690674478
236	0.8243414241	0.3689621505
237	0.824111354	0.3687412628
238	0.8239963189	0.3686639742
239	0.8239963189	0.3685387913
240	0.8239963189	0.3683826884
241	0.824111354	0.3683216263
242	0.8244564592	0.3682203606
243	0.825491775	0.3680128649
244	0.8256068101	0.3678775197
245	0.8258368802	0.3677438527
246	0.8256068101	0.367649739
247	0.8257218452	0.367575109
248	0.8257218452	0.3674702398
249	0.8256068101	0.3674065483
250	0.8258368802	0.3672580921
251	0.8259519153	0.3671498976
252	0.8258368802	0.3669439891
253	0.8252617048	0.3667624791
254	0.825491775	0.3665716401
255	0.8256068101	0.3663862167
256	0.8256068101	0.366264234
257	0.825491775	0.3661063454
258	0.8253767399	0.3659160041
259	0.8258368802	0.3657604871
260	0.8260669504	0.3655574512
261	0.8261819855	0.3654209195
262	0.8261819855	0.365407703
263	0.826872196	0.3652397931
264	0.8273323364	0.3650558717
265	0.8277924767	0.3648274636
266	0.8275624065	0.3647176529
267	0.8280225469	0.364570619
268	0.8280225469	0.3644703656
269	0.8277924767	0.3644141753
270	0.8280225469	0.3642466804
271	0.8280225469	0.3641037172
272	0.8277924767	0.3639193457
273	0.8277924767	0.3638558015
274	0.8277924767	0.3636269053
275	0.8279075118	0.3634611111
276	0.8280225469	0.3633895876
277	0.828252617	0.3633043718
278	0.828252617	0.3631399904
279	0.8280225469	0.3630103161
280	0.8280225469	0.3627314867
281	0.8285977223	0.362470034
282	0.8288277925	0.3624183259
283	0.8288277925	0.3623466678
284	0.8290578626	0.3622641506
285	0.8287127574	0.3621265664
286	0.8285977223	0.3619285657
287	0.8289428276	0.3617115508
288	0.8288277925	0.3615139529
289	0.8291728977	0.3614382337
290	0.8294029679	0.3613248779
291	0.8297480732	0.3611448762
292	0.8296330381	0.3610431119
293	0.8302082135	0.3607827664
294	0.8303232486	0.3606737869
295	0.8305533188	0.360465939
296	0.8306683538	0.3602898249
297	0.8302082135	0.3601711074
298	0.8307833889	0.359987942
299	0.8311284942	0.3598932048
300	0.8312435293	0.3597800422
301	0.8312435293	0.3597616203
302	0.8317036696	0.3596799292
303	0.8318187047	0.3594917729
304	0.8319337398	0.3594020894
305	0.8320487749	0.3593435481
306	0.8318187047	0.359188733
307	0.8319337398	0.3590749979
308	0.8320487749	0.3589636368
309	0.8323938801	0.3587647891
310	0.832278845	0.3586798045
311	0.8323938801	0.358545481
312	0.8325089152	0.3584116814
313	0.832278845	0.3582792535
314	0.83216381	0.3582227617
315	0.8326239503	0.358102331
316	0.8326239503	0.3580613476
317	0.8328540205	0.3577773426
318	0.8329690556	0.3577393922
319	0.8327389854	0.3576933862
320	0.8330840906	0.3575936449
321	0.8329690556	0.3574103402
322	0.8327389854	0.3573071459
323	0.8330840906	0.3572155118
324	0.8331991257	0.3570219255
325	0.8333141608	0.3567655841
326	0.8330840906	0.356638511
327	0.8331991257	0.3565946539
328	0.8331991257	0.3564859378
329	0.833544231	0.3563917496
330	0.8334291959	0.3562999368
331	0.8333141608	0.3562197084
332	0.8331991257	0.3561007508
333	0.8334291959	0.3560194652
334	0.833544231	0.3559469166
335	0.8337743012	0.3558298817
336	0.8340043713	0.3557395691
337	0.8340043713	0.3556326068
338	0.8341194064	0.3555557981
339	0.8343494766	0.3552133342
340	0.8345795468	0.3550201892
341	0.8348096169	0.3549202576
342	0.8351547222	0.3546670532
343	0.8353847924	0.3544442688
344	0.8354998274	0.3542770913
345	0.8353847924	0.3541562751
346	0.8353847924	0.3539934275
347	0.8354998274	0.35384831
348	0.8356148625	0.3537127771
349	0.8354998274	0.3535208353
350	0.8359599678	0.3533014747
351	0.8358449327	0.3532686043
352	0.8360750029	0.3531521064
353	0.836190038	0.3529444161
354	0.8359599678	0.352873145
355	0.8359599678	0.3526682612
356	0.8359599678	0.3525219214
357	0.8357298976	0.3523296369
358	0.8365351432	0.3520628169
359	0.8364201081	0.3518372667
360	0.8366501783	0.3517529051
361	0.8365351432	0.3515894773
362	0.8364201081	0.3514316053
363	0.8367652134	0.351223297
364	0.8369952836	0.3509465945
365	0.8369952836	0.3508883147
366	0.8369952836	0.3507875328
367	0.8367652134	0.3507467211
368	0.837570459	0.3505620823
369	0.8372253537	0.3504935039
370	0.8376854941	0.3503150923
371	0.837570459	0.3501630411
372	0.837570459	0.3500393185
373	0.8376854941	0.3500045881
374	0.8379155642	0.3497759131
375	0.8387208098	0.3496006387
376	0.8388358449	0.3494550213
377	0.8390659151	0.3491680009
378	0.8391809502	0.349108179
379	0.8392959853	0.3489402218
380	0.8394110204	0.3488598933
381	0.8397561256	0.3487333568
382	0.840216266	0.3485892326
383	0.840331301	0.3483673563
384	0.840331301	0.3482373228
385	0.840331301	0.348152196
386	0.8404463361	0.3481473392
387	0.8405613712	0.3480366527
388	0.8404463361	0.3479150309
389	0.8406764063	0.3476323271
390	0.8410215116	0.3475407832
391	0.8409064765	0.3473175938
392	0.8407914414	0.3472080371
393	0.8407914414	0.3471561434
394	0.8407914414	0.347091519
395	0.8405613712	0.3469678678
396	0.8409064765	0.3467911541
397	0.8409064765	0.346683368
398	0.8414816519	0.3464423007
399	0.8418267572	0.3463610566
400	0.8418267572	0.3463272558
401	0.8418267572	0.3461969916
402	0.841596687	0.3460875255
403	0.8413666168	0.3457724567
404	0.8413666168	0.3456796577
405	0.841596687	0.3456020138
406	0.841596687	0.3454885541
407	0.8419417922	0.3453979095
408	0.8419417922	0.34527529
409	0.8418267572	0.3451598474
410	0.8420568273	0.3450385728
411	0.8422868975	0.3449080451
412	0.8428620729	0.3448083325
413	0.8427470378	0.3447212313
414	0.8428620729	0.3446393697
415	0.842977108	0.3445531397
416	0.842977108	0.3445069115
417	0.8426320028	0.3443734461
418	0.8426320028	0.3442888873
419	0.8428620729	0.3440931819
420	0.8433222133	0.3438963515
421	0.8433222133	0.3437272515
422	0.8433222133	0.3436326903
423	0.8435522834	0.3435346359
424	0.8437823536	0.3433430012
425	0.8434372484	0.3432136899
426	0.8440124238	0.3429844282
427	0.8440124238	0.3428868161
428	0.8438973887	0.3427138366
429	0.844357529	0.3426161231
430	0.844242494	0.3424728396
431	0.8444725641	0.342405171
432	0.8444725641	0.3422446971
433	0.8448176694	0.3421716523
434	0.8444725641	0.3419009729
435	0.8445875992	0.3417468707
436	0.8444725641	0.3416906431
437	0.8445875992	0.3416252702
438	0.844357529	0.3415616217
439	0.8445875992	0.3414953806
440	0.8447026343	0.3412302284
441	0.8444725641	0.3411362705
442	0.8444725641	0.341062167
443	0.8448176694	0.3409856799
444	0.8449327045	0.3408915297
445	0.8449327045	0.3408090242
446	0.8449327045	0.3407975494
447	0.8450477396	0.3407075935
448	0.8449327045	0.3404834909
449	0.8445875992	0.3403504359
450	0.8445875992	0.3400441789
451	0.8445875992	0.3399820743
452	0.8444725641	0.3399648803
453	0.8452778097	0.3397633669
454	0.845622915	0.3396533839
455	0.845622915	0.3395464677
456	0.8455078799	0.3394712173
457	0.8457379501	0.3393991358
458	0.8458529852	0.339306862
459	0.8460830553	0.3392148789
460	0.8459680202	0.3391493573
461	0.8460830553	0.3390883487
462	0.8459680202	0.3389196184
463	0.8465431957	0.338763538
464	0.8465431957	0.3386948843
465	0.8465431957	0.338601548
466	0.8463131255	0.3383544719
467	0.8461980904	0.3382608512
468	0.8466582308	0.3380914022
469	0.8466582308	0.3380865065
470	0.8467732658	0.3379839174
471	0.8468883009	0.3379280373
472	0.8471183711	0.337840246
473	0.8472334062	0.3376849615
474	0.8476935465	0.3376337462
475	0.8478085816	0.337519567
476	0.8476935465	0.3374537813
477	0.8475785114	0.3373648582
478	0.8478085816	0.3372214155
479	0.8480386518	0.3371118021
480	0.8478085816	0.3369601705
481	0.8478085816	0.3369418614
482	0.8478085816	0.3368527843
483	0.8480386518	0.3367949635
484	0.8487288623	0.3366408342
485	0.8484987921	0.3365059274
486	0.8486138272	0.3364281663
487	0.848383757	0.3363961574
488	0.8484987921	0.3363018022
489	0.8486138272	0.3361893288
490	0.848383757	0.3360517391
491	0.8481536869	0.3359109058
492	0.8484987921	0.3357084747
493	0.8488438974	0.3356623216
494	0.8493040377	0.3354347238
495	0.8494190728	0.3352965083
496	0.8493040377	0.335200571
497	0.8491890026	0.3349875002
498	0.849649143	0.33483674
499	0.8495341079	0.3347602452
500	0.8501092833	0.3346314969
501	0.8501092833	0.3345642546
502	0.8502243184	0.3345507876
503	0.8504543886	0.3344215489
504	0.8499942482	0.3343387045
505	0.8501092833	0.3341311848
506	0.8499942482	0.3340399864
507	0.8501092833	0.3339231603
508	0.8503393535	0.3337896819
509	0.8504543886	0.3337026312
510	0.8512596342	0.3336112761
511	0.8512596342	0.3335213757
512	0.8513746693	0.333441626
513	0.8514897044	0.3333908802
514	0.8517197745	0.3333027991
515	0.8518348096	0.3332269112
516	0.8518348096	0.3331631504
517	0.8517197745	0.3331220469
518	0.8518348096	0.3330356284
519	0.8519498447	0.3329864213
520	0.8520648798	0.3328769672
521	0.8521799149	0.3327407709
522	0.8527550903	0.3324403439
523	0.8526400552	0.3323553416
524	0.8528701254	0.3322519348
525	0.8526400552	0.3321800433
526	0.8526400552	0.3321344931
527	0.8527550903	0.33207681
528	0.8528701254	0.3320346818
529	0.8531001956	0.331910102
530	0.8533302657	0.3318554802
531	0.8535603359	0.3316275985
532	0.8535603359	0.3315666081
533	0.8535603359	0.3314696098
534	0.8535603359	0.33133984
535	0.8534453008	0.331286285
536	0.8534453008	0.3311339021
537	0.8533302657	0.3310455644
538	0.8534453008	0.3309379549
539	0.8532152306	0.3307926424
540	0.8533302657	0.3307341869
541	0.8535603359	0.3306871755
542	0.8537904061	0.33063585
543	0.8542505464	0.330517288
544	0.8541355113	0.3303865978
545	0.8543655815	0.3303173474
546	0.8547106868	0.3302765433
547	0.8548257218	0.3301639132
548	0.8549407569	0.3300402542
549	0.8552858622	0.3298735028
550	0.8551708271	0.3298107008
551	0.8551708271	0.3297218695
552	0.8552858622	0.3296726432
553	0.855055792	0.3295570145
554	0.8551708271	0.3293871232
555	0.8552858622	0.3293265147
556	0.8552858622	0.3292490795
557	0.8551708271	0.3291993832
558	0.855055792	0.3290823745
559	0.8552858622	0.3290251786
560	0.8555159324	0.3289547947
561	0.8559760727	0.32882856
562	0.8558610376	0.3286942346
563	0.8560911078	0.3286199479
564	0.856321178	0.3285166439
565	0.856436213	0.328486495
566	0.856321178	0.3284372557
567	0.8559760727	0.3283666909
568	0.8559760727	0.3283254915
569	0.8559760727	0.3282967959
570	0.856321178	0.3282048334
571	0.856321178	0.3281433032
572	0.856436213	0.3280303212
573	0.856436213	0.3279475736
574	0.8573564937	0.3277991545
575	0.8572414586	0.3277845406
576	0.8572414586	0.3277204939
577	0.8571264236	0.3275947558
578	0.8568963534	0.3274551394
579	0.8570113885	0.3273784524
580	0.8570113885	0.327348279
581	0.8571264236	0.3272130632
582	0.8571264236	0.3270827404
583	0.8572414586	0.3269952534
584	0.8571264236	0.3269732331
585	0.8575865639	0.3269196476
586	0.8574715288	0.3268940216
587	0.8575865639	0.3268429832
588	0.8575865639	0.3267503615
589	0.8574715288	0.3267156833
590	0.8575865639	0.3266941406
591	0.8574715288	0.3265913795
592	0.8575865639	0.326460333
593	0.857701599	0.3263811477
594	0.8574715288	0.3263114364
595	0.8574715288	0.3262288557
596	0.8572414586	0.3261226478
597	0.8581617393	0.3260274267
598	0.8579316692	0.3258919938
599	0.8580467042	0.3257426837
600	0.8581617393	0.3256137935
601	0.8580467042	0.3255591282
602	0.8580467042	0.3255299855
603	0.8582767744	0.3253924808
604	0.8581617393	0.3253452063
605	0.8582767744	0.3253047784
606	0.8582767744	0.3252344711
607	0.8582767744	0.3251842679
608	0.8581617393	0.3250311436
609	0.8587369148	0.3248566367
610	0.8587369148	0.3247426346
611	0.8588519498	0.3246853295
612	0.8593120902	0.3245999753
613	0.8591970551	0.3245539924
614	0.8591970551	0.3244815208
615	0.8595421604	0.3243147305
616	0.8597722305	0.3241928914
617	0.8597722305	0.3241182558
618	0.8598872656	0.3240147096
619	0.8598872656	0.3239028828
620	0.8600023007	0.3238023342
621	0.8597722305	0.3237489328
622	0.8597722305	0.3236781881
623	0.8597722305	0.3236123798
624	0.8602323709	0.3235382606
625	0.8602323709	0.3233233304
626	0.8602323709	0.3233048559
627	0.8602323709	0.3232350645
628	0.8606925112	0.3231455635
629	0.8606925112	0.3229003584
630	0.8609225814	0.3228378245
631	0.8609225814	0.3227291966
632	0.8611526516	0.3226255548
633	0.8613827217	0.3225131024
634	0.8611526516	0.322467291
635	0.8613827217	0.3223644359
636	0.8613827217	0.3223049851
637	0.8611526516	0.322217482
638	0.8614977568	0.3221885161
639	0.8616127919	0.3220998498
640	0.8613827217	0.3219200695
641	0.8613827217	0.3218943124
642	0.8613827217	0.3217921604
643	0.8610376165	0.3216971239
644	0.8611526516	0.321656483
645	0.8610376165	0.3216199738
646	0.8613827217	0.3215354037
647	0.8614977568	0.3214172108
648	0.8616127919	0.3213374978
649	0.8613827217	0.3212478838
650	0.8614977568	0.3211683607
651	0.8618428621	0.3210586595
652	0.8616127919	0.3209985179
653	0.8618428621	0.3209103796
654	0.861727827	0.3207809374
655	0.861727827	0.3207655065
656	0.8619578972	0.3206743847
657	0.8619578972	0.3204989542
658	0.8621879673	0.3204302779
659	0.8620729322	0.3203723018
660	0.8619578972	0.3202396079
661	0.8621879673	0.3201759801
662	0.8624180375	0.3201592942
663	0.8625330726	0.3201422504
664	0.8626481077	0.3200538478
665	0.8626481077	0.3199605141
666	0.8629932129	0.3198912665
667	0.863108248	0.3197920595
668	0.8626481077	0.3197701581
669	0.8626481077	0.3197253409
670	0.8625330726	0.3196650124
671	0.8628781778	0.3195586543
672	0.8628781778	0.3194949528
673	0.8628781778	0.3192575708
674	0.8626481077	0.3190780592
675	0.8628781778	0.3190188556
676	0.8626481077	0.3189363535
677	0.8626481077	0.3188889202
678	0.863108248	0.3187851811
679	0.8629932129	0.3187448271
680	0.8627631428	0.3186456692
681	0.863108248	0.3185284337
682	0.8626481077	0.3184573105
683	0.8627631428	0.3183975737
684	0.8628781778	0.3183184943
685	0.8629932129	0.3182909574
686	0.8628781778	0.3182556931
687	0.8625330726	0.3180936803
688	0.8625330726	0.3180926251
689	0.8625330726	0.3179819441
690	0.8625330726	0.3179335159
691	0.8625330726	0.3178172998
692	0.8625330726	0.3177594469
693	0.8632232831	0.3176905287
694	0.8634533533	0.3175941326
695	0.8641435638	0.3174581937
696	0.8639134936	0.31738673
697	0.8637984585	0.3173287031
698	0.864373634	0.3172296881
699	0.864373634	0.3171726415
700	0.8647187392	0.3170902417
701	0.8647187392	0.3170434186
702	0.8648337743	0.3169583434
703	0.8649488094	0.3168318535
704	0.8650638445	0.3167534925
705	0.8649488094	0.3166786727
706	0.8650638445	0.3165943472
707	0.8655239848	0.3165294474
708	0.8655239848	0.3165062856
709	0.8659841252	0.3164233471
710	0.8660991602	0.3163219806
711	0.8662141953	0.3162649194
712	0.8660991602	0.3162114702
713	0.8663292304	0.3161518751
714	0.8664442655	0.3160200549
715	0.8667893708	0.3159650817
716	0.8667893708	0.3158925763
717	0.8670194409	0.3158190641
718	0.8669044058	0.3157388188
719	0.8670194409	0.3156860029
720	0.8669044058	0.3155430469
721	0.8665593006	0.3154924771
722	0.8665593006	0.3153870549
723	0.8669044058	0.3153039632
724	0.8664442655	0.3151749243
725	0.8667893708	0.3151049228
726	0.8666743357	0.3150047616
727	0.8666743357	0.3149284295
728	0.8670194409	0.3148641977
729	0.867134476	0.3148201865
730	0.8672495111	0.3147875861
731	0.867134476	0.3146983577
732	0.8673645462	0.3145276197
733	0.8672495111	0.3144805386
734	0.8673645462	0.3143712891
735	0.8673645462	0.3143446849
736	0.8674795813	0.3142955049
737	0.8673645462	0.3141876254
738	0.8673645462	0.3141403221
739	0.8679397216	0.3140540205
740	0.8679397216	0.3139832221
741	0.8678246865	0.3138561499
742	0.8680547567	0.3137734272
743	0.8682848269	0.3137088873
744	0.8681697918	0.3136274229
745	0.8680547567	0.3135912002
746	0.8679397216	0.3135053367
747	0.8677096514	0.3134859006
748	0.8680547567	0.3133557846
749	0.8680547567	0.3133290686
750	0.8679397216	0.3131063886
751	0.8680547567	0.3130119968
752	0.8678246865	0.3129339996
753	0.8679397216	0.3128455837
754	0.868399862	0.312410925
755	0.8687449672	0.3123334387
756	0.8689750374	0.3122606602
757	0.8687449672	0.3121736818
758	0.8688600023	0.3121116736
759	0.8688600023	0.3120164022
760	0.8689750374	0.3119546928
761	0.8689750374	0.3118490381
762	0.8694351777	0.3117486593
763	0.8694351777	0.3116846059
764	0.8695502128	0.3116597968
765	0.8694351777	0.3116023349
766	0.8696652479	0.3115861391
767	0.869780283	0.3115109194
768	0.8701253882	0.3114277203
769	0.8700103532	0.3113940401
770	0.8703554584	0.3110778753
771	0.8707005637	0.3110377447
772	0.8707005637	0.311015602
773	0.8701253882	0.3109289895
774	0.8703554584	0.3108524047
775	0.8705855286	0.3107751498
776	0.8704704935	0.31068972
777	0.8702404233	0.3106539286
778	0.8701253882	0.3106277371
779	0.8701253882	0.3105797148
780	0.8698953181	0.3104566707
781	0.8698953181	0.3104311562
782	0.8701253882	0.3102752789
783	0.8704704935	0.3101623838
784	0.8703554584	0.31009642
785	0.8705855286	0.3099595147
786	0.8702404233	0.3099150913
787	0.8701253882	0.3098661547
788	0.8708155988	0.3098379635
789	0.8704704935	0.3097708554
790	0.8712757391	0.3096666064
791	0.8710456689	0.3095928172
792	0.8715058093	0.3094294418
793	0.8712757391	0.309377511
794	0.8717358794	0.3089920826
795	0.8718509145	0.3088437813
796	0.8718509145	0.308829916
797	0.8716208444	0.3087696265
798	0.8717358794	0.308677078
799	0.8718509145	0.3085840987
800	0.8723110549	0.3085039629
801	0.8723110549	0.3083975837
802	0.8721960198	0.3083112427
803	0.87242609	0.3082358242
804	0.8723110549	0.3081961497
805	0.8723110549	0.3081200019
806	0.872541125	0.3080453208
807	0.8726561601	0.307974133
808	0.872541125	0.3079374764
809	0.8721960198	0.3078799072
810	0.872541125	0.3077844105
811	0.8727711952	0.307746634
812	0.8727711952	0.3076618522
813	0.8728862303	0.307649002
814	0.8731163005	0.3076158943
815	0.8732313356	0.3074703162
816	0.8728862303	0.3073780963
817	0.8728862303	0.3073313197
818	0.8732313356	0.307221041
819	0.8731163005	0.3071684651
820	0.8733463706	0.3070832004
821	0.8735764408	0.3067246097
822	0.8732313356	0.3065644348
823	0.8733463706	0.3065287977
824	0.8739215461	0.3063418942
825	0.8740365812	0.3062360282
826	0.8736914759	0.3061966025
827	0.873806511	0.3061475774
828	0.8739215461	0.3061022068
829	0.8739215461	0.3060247041
830	0.873806511	0.3059532313
831	0.873806511	0.3059032356
832	0.8739215461	0.3058400233
833	0.8740365812	0.3057817348
834	0.873806511	0.3057109192
835	0.873806511	0.3055809336
836	0.8736914759	0.3055319178
837	0.8736914759	0.3054992985
838	0.8736914759	0.3054562921
839	0.873806511	0.3054049655
840	0.8740365812	0.3053798891
841	0.8739215461	0.3052757724
842	0.8740365812	0.305178219
843	0.8743816864	0.3048434011
844	0.8744967215	0.3047833264
845	0.8747267917	0.3047382561
846	0.8743816864	0.3046154937
847	0.8743816864	0.304540619
848	0.8743816864	0.3044838953
849	0.8743816864	0.3044021949
850	0.8750718969	0.3042230543
851	0.8754170022	0.3041197663
852	0.875186932	0.3040489967
853	0.8750718969	0.3039622177
854	0.8750718969	0.303916802
855	0.8746117566	0.3038355653
856	0.8749568618	0.3037350582
857	0.875186932	0.3036828956
858	0.8749568618	0.3036448275
859	0.8750718969	0.3035522648
860	0.875186932	0.3034874185
861	0.8750718969	0.303418738
862	0.875186932	0.3033090024
863	0.8753019671	0.3032653011
864	0.8758771425	0.3031778508
865	0.8763372829	0.3031156333
866	0.8762222478	0.3030622406
867	0.8762222478	0.3029854021
868	0.876452318	0.3029593855
869	0.8762222478	0.3028520688
870	0.876567353	0.3027502814
871	0.8763372829	0.3026564182
872	0.8763372829	0.3025897255
873	0.8763372829	0.3024983576
874	0.8767974232	0.3024132794
875	0.8769124583	0.3023399585
876	0.8769124583	0.3022968943
877	0.8771425285	0.3021500059
878	0.8772575636	0.3020914438
879	0.8771425285	0.3020194389
880	0.8767974232	0.3019694772
881	0.8771425285	0.301796795
882	0.8771425285	0.3017832145
883	0.8770274934	0.3017099979
