iter	RMSE
0	110388.7032
1	108957.3379
2	107732.0342
3	106433.397
4	105190.0573
5	104073.3823
6	102942.1102
7	101863.9322
8	100759.1048
9	99601.2016
10	98630.1728
11	97570.10064
12	96638.775
13	95733.91316
14	94783.7981
15	93873.8997
16	93010.77097
17	92279.22252
18	91425.81015
19	90592.73285
20	89775.60358
21	89015.71871
22	88227.68105
23	87529.48525
24	86831.34652
25	86148.31749
26	85467.11241
27	84678.44909
28	84056.0773
29	83388.7951
30	82767.95141
31	82230.11158
32	81565.66073
33	81014.14293
34	80509.50858
35	79934.13959
36	79489.9971
37	79033.24352
38	78550.42474
39	77894.74333
40	77433.86372
41	76988.87507
42	76543.43763
43	75965.33094
44	75600.26889
45	75169.29116
46	74815.59312
47	74427.27905
48	73944.83476
49	73582.34374
50	73258.14007
51	72941.69082
52	72532.81985
53	72088.79624
54	71747.32069
55	71423.90114
56	71094.57758
57	70732.12745
58	70410.75297
59	70098.50681
60	69776.59142
61	69453.04444
62	69038.32598
63	68794.74473
64	68558.94334
65	68307.20311
66	68065.20923
67	67784.85581
68	67566.85875
69	67283.24235
70	67069.29174
71	66674.18416
72	66434.59435
73	66205.20002
74	65977.52924
75	65741.50548
76	65433.93902
77	65206.10868
78	64955.93157
79	64770.0763
80	64533.4383
81	64341.56362
82	64116.43766
83	63901.33459
84	63702.77786
85	63472.06297
86	63298.27612
87	63117.6774
88	62960.00211
89	62739.75399
90	62579.11097
91	62430.35615
92	62226.74736
93	62057.17653
94	61840.97691
95	61680.12313
96	61538.04204
97	61363.01133
98	61230.41684
99	61100.96217
100	60953.45982
101	60798.1657
102	60694.49635
103	60539.42954
104	60397.15856
105	60254.35271
106	60127.92679
107	59994.03416
108	59834.39449
109	59718.0189
110	59526.11153
111	59381.79395
112	59268.92297
113	59170.99519
114	59024.86523
115	58931.15993
116	58799.59416
117	58627.17413
118	58530.97856
119	58399.8154
120	58309.54988
121	58157.93979
122	58046.04242
123	57946.81017
124	57852.92895
125	57726.24049
126	57600.99522
127	57492.22366
128	57430.35753
129	57323.0184
130	57208.96648
131	57034.2975
132	56950.33931
133	56843.95134
134	56710.96234
135	56611.43156
136	56473.63491
137	56345.09308
138	56207.15121
139	56104.59625
140	55972.86951
141	55905.65714
142	55810.50287
143	55698.8
144	55593.49321
145	55523.42523
146	55387.50957
147	55312.40503
148	55176.98288
149	55108.82303
150	55006.09753
151	54900.25776
152	54790.96151
153	54709.58658
154	54583.59664
155	54486.60807
156	54384.37671
157	54286.40997
158	54211.16215
159	54140.57461
160	54020.73347
161	53936.37159
162	53824.19014
163	53760.99001
164	53668.23575
165	53552.5234
166	53449.41879
167	53339.18487
168	53291.1296
169	53188.89519
170	53118.27457
171	53049.14948
172	52919.58048
173	52856.19193
174	52800.2463
175	52732.74718
176	52655.88756
177	52563.63531
178	52500.37717
179	52393.62595
180	52278.03865
181	52196.66945
182	52131.87782
183	52050.39527
184	51977.70421
185	51924.4569
186	51858.6404
187	51812.68653
188	51760.84502
189	51680.40004
190	51587.47533
191	51534.61568
192	51477.42075
193	51358.11205
194	51336.58354
195	51257.03515
196	51142.93577
197	51038.57398
198	50968.86629
199	50907.13127
200	50776.80371
201	50743.58678
202	50650.77079
203	50600.44933
204	50523.32617
205	50495.35684
206	50448.59393
207	50346.75629
208	50275.31232
209	50197.75335
210	50139.04683
211	50083.77149
212	50025.63949
213	49954.9253
214	49871.54052
215	49803.53913
216	49753.74716
217	49709.02072
218	49632.66483
219	49580.78525
220	49485.2144
221	49438.44912
222	49381.25013
223	49320.73678
224	49256.71766
225	49186.25513
226	49113.69577
227	49056.08886
228	49000.38289
229	48932.95547
230	48889.67232
231	48841.75349
232	48756.03602
233	48710.58638
234	48640.91953
235	48576.37556
236	48521.30405
237	48450.10933
238	48383.8185
239	48362.14911
240	48304.10473
241	48236.92869
242	48186.42141
243	48121.4575
244	48049.91071
245	47998.9961
246	47918.10875
247	47845.50037
248	47763.85063
249	47705.10275
250	47651.49868
251	47605.9554
252	47562.38358
253	47506.87138
254	47415.35138
255	47351.53407
256	47326.42947
257	47251.98628
258	47147.62959
259	47104.22746
260	47045.65917
261	46970.87516
262	46914.36288
263	46863.04663
264	46800.25571
265	46731.16865
266	46667.77154
267	46611.85568
268	46546.76404
269	46487.82375
270	46460.99045
271	46393.55756
272	46333.90498
273	46293.79139
274	46248.21781
275	46240.31808
276	46158.42144
277	46131.96935
278	46076.25831
279	45987.59735
280	45930.17912
281	45868.57915
282	45822.66953
283	45768.04833
284	45714.74852
