iter	MAE
228	344.226013
229	344.1656943
230	344.1318412
231	344.0761896
232	343.9781708
233	343.9188583
234	343.8923143
235	343.8604888
236	343.8073341
237	343.7523697
238	343.7184944
239	343.6786151
240	343.603688
241	343.5609277
242	343.5007599
243	343.4526203
244	343.3808291
245	343.3257129
246	343.282156
247	343.2407009
248	343.1905496
249	343.1273368
250	343.08192
251	343.0190129
252	342.9745267
253	342.8918693
254	342.846553
255	342.7555238
256	342.7272044
257	342.6756917
258	342.6445282
259	342.5619844
260	342.5275447
261	342.5042047
262	342.4742291
263	342.3690306
264	342.3131312
265	342.2278959
266	342.1420854
267	342.1168592
268	342.0651505
269	342.0469552
270	341.9881166
271	341.948262
272	341.8336342
273	341.8034138
274	341.7258569
275	341.6928905
276	341.6690649
277	341.6362532
278	341.6081605
279	341.5527863
280	341.4622927
281	341.4106057
282	341.3315979
283	341.3047229
284	341.240636
285	341.1979128
286	341.1763899
287	341.1302441
288	341.0971547
289	341.0797731
290	341.009525
291	340.9749448
292	340.9404126
293	340.8906346
294	340.8317551
295	340.7837719
296	340.7524395
297	340.6725957
298	340.6404441
299	340.5917093
300	340.5634505
301	340.5169567
302	340.4732447
303	340.439838
304	340.383763
305	340.3267294
306	340.2586912
307	340.2257504
308	340.1780026
309	340.106653
310	340.0325514
311	339.9991435
312	339.9790458
313	339.8965336
314	339.8690395
315	339.8354766
316	339.7987617
317	339.7547328
318	339.7233018
319	339.6592867
320	339.6376269
321	339.6119874
322	339.5489357
323	339.498866
324	339.4792151
325	339.3949987
326	339.3690865
327	339.3065869
328	339.2437004
329	339.2047109
330	339.1297387
331	339.1074221
332	339.0436924
333	338.965992
334	338.8946546
335	338.8478112
336	338.7827053
337	338.7557351
338	338.73944
339	338.7076969
340	338.6670888
341	338.6174892
342	338.5336449
343	338.5051745
344	338.4388382
345	338.3312681
346	338.2926462
347	338.1893936
348	338.1272285
349	338.0695044
350	337.9920329
351	337.9336447
352	337.9071631
353	337.8261695
354	337.7904757
355	337.7438061
356	337.6976453
357	337.6464341
358	337.6252579
359	337.5453525
360	337.4978789
361	337.4597447
362	337.4017959
363	337.3549556
364	337.2769641
365	337.2353724
366	337.1599417
367	337.0991409
368	337.0641089
369	337.0186383
370	336.9838852
371	336.932967
372	336.8869219
373	336.8448288
374	336.7815736
375	336.7153395
376	336.6496344
377	336.6222479
378	336.5986077
379	336.5335464
380	336.4731327
381	336.4486919
382	336.3848275
383	336.3524756
384	336.2871935
385	336.2474625
386	336.2006342
387	336.1654264
388	336.1004411
389	336.0340911
390	335.9407411
391	335.9164622
392	335.8761108
393	335.7980503
394	335.7528769
395	335.7094949
396	335.6822426
397	335.5888801
398	335.5709087
399	335.5116664
400	335.469396
401	335.3677911
402	335.3227666
403	335.2512421
404	335.2075631
405	335.1664084
406	335.1066228
407	335.0861972
408	335.0560138
409	335.0354029
410	335.0036282
411	334.9849101
412	334.9347807
413	334.9131958
414	334.886822
415	334.7870682
416	334.7554717
417	334.7292817
418	334.6676487
419	334.6388961
420	334.5851317
421	334.4972105
422	334.4708666
423	334.404395
424	334.3717217
425	334.30045
426	334.2234101
427	334.145527
428	334.1209328
429	334.0873953
430	334.0273059
431	334.0049691
432	333.9355558
433	333.8660506
434	333.822606
435	333.7700399
436	333.6926422
437	333.6501498
438	333.5979591
439	333.5297991
440	333.4436152
441	333.3955088
442	333.3718497
443	333.3308355
444	333.2499028
445	333.1829892
446	333.1309261
447	333.0454132
448	333.0078559
449	332.9712253
450	332.9259675
451	332.9054587
452	332.8787556
453	332.8161914
454	332.7833409
455	332.755999
456	332.7412991
457	332.6942142
458	332.6439897
459	332.6235205
460	332.596972
461	332.5822935
462	332.5225195
463	332.4935687
464	332.478227
465	332.4325009
466	332.3793163
467	332.339803
468	332.2909283
469	332.2447742
470	332.232726
471	332.1988367
472	332.1138136
473	332.0777218
474	332.0293021
475	331.9972153
476	331.9771261
477	331.9109642
478	331.8291842
479	331.7597348
480	331.6886133
481	331.6267307
482	331.5768949
483	331.5246067
484	331.4375754
485	331.4128423
486	331.3472193
487	331.2700668
488	331.2476183
489	331.2231288
490	331.1918
491	331.1307272
492	331.107487
493	331.0255512
494	330.9528616
495	330.9442998
496	330.9123939
497	330.8712794
498	330.7882981
499	330.7580549
500	330.6863967
501	330.6330294
502	330.5700358
503	330.5155723
504	330.4822135
505	330.4156938
506	330.3807639
507	330.3411526
508	330.3102913
509	330.2729401
510	330.2500279
511	330.211314
512	330.1485055
513	330.064727
514	330.0406288
515	330.0085528
516	329.9417971
517	329.9057588
518	329.8724538
519	329.8250584
520	329.7921284
521	329.7540339
522	329.698424
523	329.6821433
524	329.658152
525	329.6210053
526	329.5910771
527	329.5603852
528	329.5447427
529	329.4773819
530	329.4115346
531	329.3818225
532	329.3592772
533	329.3175455
534	329.271277
535	329.2502764
536	329.2137267
537	329.1924928
538	329.180638
539	329.1392504
540	329.1088591
541	329.0897022
542	329.0768464
543	329.0253968
544	329.002857
545	328.9828313
546	328.9037195
547	328.8608948
548	328.8513663
549	328.8008352
550	328.7957213
551	328.7627569
552	328.7002421
553	328.6907092
554	328.6514836
555	328.6368543
556	328.5925253
557	328.5695812
558	328.5296911
559	328.4925083
560	328.4499125
561	328.3870855
562	328.3671859
563	328.3222421
564	328.3097987
565	328.2914498
566	328.2267196
567	328.1947776
568	328.1762675
569	328.0969622
570	328.0788362
571	328.0550843
572	327.9729727
573	327.9382935
574	327.8901694
575	327.840775
576	327.8100289
577	327.7770287
578	327.7454588
579	327.6843931
580	327.639736
581	327.5984364
582	327.5300723
583	327.5016203
584	327.4734815
585	327.3772605
586	327.319463
587	327.2717437
588	327.2554011
589	327.2355936
590	327.2128888
591	327.1894283
592	327.1423135
593	327.1022985
594	327.0312675
595	327.0019826
596	326.9449668
597	326.9218415
598	326.8764562
599	326.8423593
600	326.8223171
601	326.8097864
602	326.791569
603	326.7771336
604	326.7576183
605	326.7442993
606	326.7283097
607	326.7128926
608	326.6940593
609	326.646446
610	326.6142975
611	326.583571
612	326.5247223
613	326.4761017
614	326.4457532
615	326.3349424
616	326.2812457
617	326.218526
618	326.1937026
619	326.1514276
620	326.1022533
621	326.0724281
622	326.0357653
623	325.9951137
624	325.9587689
625	325.8931086
626	325.883008
627	325.8216758
628	325.8085393
629	325.7848838
630	325.7606344
631	325.7546165
632	325.7330476
633	325.7168004
634	325.6903781
635	325.6453109
636	325.6257446
637	325.5963135
638	325.5775322
639	325.561695
640	325.5060167
641	325.4609906
642	325.4474572
643	325.3821728
644	325.3537594
645	325.334045
646	325.3257403
647	325.2731612
648	325.2203786
649	325.1979778
650	325.1617594
651	325.0843076
652	325.0645432
653	325.0150826
654	324.9444734
655	324.922462
656	324.8761472
657	324.7979107
658	324.7479851
659	324.7097426
660	324.6627706
661	324.6278474
662	324.6034381
663	324.5693272
664	324.5446634
665	324.5353781
666	324.4549133
667	324.4246802
668	324.3414624
669	324.3022659
670	324.2949321
671	324.2659361
672	324.2278685
673	324.2192497
674	324.2052195
675	324.1932654
676	324.1880058
677	324.1694811
678	324.1369221
679	324.1220899
680	324.0548494
681	324.0265151
682	323.9951413
683	323.9589117
684	323.9133245
685	323.8581272
686	323.8469899
687	323.832464
688	323.7928738
689	323.7555064
690	323.7324398
691	323.6794863
692	323.6333205
693	323.6136098
694	323.5793417
695	323.5031362
696	323.4919653
697	323.4291092
698	323.4004286
699	323.328363
700	323.2805974
701	323.2698928
702	323.2662542
703	323.2504001
704	323.2219419
705	323.1916055
706	323.1866933
707	323.1547681
708	323.1140097
709	323.0908567
710	323.0746128
711	322.9803866
712	322.9283004
713	322.8722587
714	322.795634
715	322.7605364
716	322.7399133
717	322.7101403
718	322.6943627
719	322.6647768
720	322.6083249
721	322.5861818
722	322.5443468
723	322.5121128
724	322.4609947
725	322.4422621
726	322.4296929
727	322.3685592
728	322.3503995
729	322.295374
730	322.2800477
731	322.2576453
732	322.235517
733	322.2034967
734	322.1591506
735	322.1268595
736	322.095828
737	322.0682077
738	322.0581961
739	322.033859
740	321.9895406
741	321.9738321
742	321.9275038
743	321.9217466
744	321.8473604
745	321.7507269
746	321.7311136
747	321.6835738
748	321.6275351
749	321.6030402
750	321.5784864
751	321.5613715
752	321.5364101
753	321.5157777
754	321.5043597
755	321.4443621
756	321.3674843
757	321.3448009
758	321.3066588
759	321.262751
760	321.2407582
761	321.2148122
762	321.1965816
763	321.1522229
764	321.1316547
765	321.1093089
766	321.0896655
767	321.0645316
768	321.0457411
769	320.9891999
770	320.9453496
771	320.8819775
772	320.8743266
773	320.8594251
774	320.8482444
775	320.7918972
776	320.7699647
777	320.7326998
778	320.6671671
779	320.6610823
780	320.619802
781	320.5959606
782	320.5501677
783	320.5391665
784	320.5130887
785	320.470692
786	320.4147846
787	320.3294433
788	320.3127033
789	320.2969994
790	320.285855
791	320.2423692
792	320.2273494
793	320.1891188
794	320.1860374
795	320.1605788
796	320.1510739
797	320.1315001
798	320.120935
799	320.0950754
800	320.0894374
801	320.0725431
802	320.0469938
803	320.0209653
804	319.9625927
805	319.9309308
806	319.9256448
807	319.8927174
808	319.8792537
809	319.8642734
810	319.8450354
811	319.8261246
812	319.8153559
813	319.8113318
814	319.7762628
815	319.7383787
816	319.6833415
817	319.6708257
818	319.6570905
819	319.6403259
820	319.5983212
821	319.5653141
822	319.5385904
823	319.5003789
824	319.4723788
825	319.4202698
826	319.3971817
827	319.3857367
828	319.3827686
829	319.3656486
830	319.3562965
831	319.3239449
832	319.3115065
833	319.2457621
834	319.2062192
835	319.1902107
836	319.1569195
837	319.1292223
838	319.1188178
839	319.105391
840	319.0936164
841	319.0608543
842	319.0356196
843	319.0016373
844	318.972945
845	318.9540421
846	318.9488833
847	318.9227448
848	318.9045781
849	318.887557
850	318.8637275
851	318.8489694
852	318.8344017
853	318.7911403
854	318.7709221
855	318.7131987
856	318.6959159
857	318.6772453
858	318.654616
859	318.6316989
860	318.6130771
861	318.6067544
862	318.5949531
863	318.5776526
864	318.5612647
865	318.5349222
866	318.5136878
867	318.4972672
868	318.4515587
869	318.4415705
870	318.4331816
871	318.4206455
872	318.3627628
873	318.3146762
874	318.2659336
875	318.2179286
876	318.1843568
877	318.1675363
878	318.1315005
879	318.1279745
880	318.0916506
881	318.0740176
882	318.0304414
883	318.0133041
884	317.976838
885	317.8974319
886	317.870888
887	317.8187159
888	317.795954
889	317.7440996
890	317.7125768
891	317.7079453
892	317.6805128
893	317.6690099
894	317.6394567
895	317.6144957
896	317.576511
897	317.5554564
898	317.5237483
899	317.4886286
900	317.4607289
901	317.4280723
902	317.3922989
903	317.3632562
904	317.3438067
905	317.3091876
906	317.262191
907	317.20622
908	317.1730507
909	317.136117
910	317.1146853
911	317.1015567
912	317.0900375
913	317.0851906
914	317.0675437
915	317.0272374
916	317.0104308
917	316.9675113
918	316.9482718
919	316.9202864
920	316.8985708
921	316.8795925
922	316.8399785
923	316.8201904
924	316.7789764
925	316.7606035
926	316.7190855
927	316.6583458
928	316.6292351
929	316.5892712
930	316.5508251
931	316.5181485
932	316.467514
933	316.4449112
934	316.4333735
935	316.4063481
936	316.3881677
937	316.343401
938	316.3205885
939	316.2929006
940	316.2840576
941	316.2662179
942	316.2088032
943	316.1792117
944	316.1343103
945	316.1169329
946	316.07189
947	316.0576092
948	316.0022152
949	315.978884
950	315.9650249
951	315.9392365
952	315.8956361
953	315.8778541
954	315.8697579
955	315.8039205
956	315.7927669
957	315.7830269
958	315.7669488
959	315.7458335
960	315.7279523
961	315.7213246
962	315.6817173
963	315.6585671
964	315.6303932
965	315.6213436
966	315.6132419
967	315.5996245
968	315.5847111
969	315.5743239
970	315.5425539
971	315.5003343
972	315.4686831
973	315.4212562
974	315.3755437
975	315.345851
976	315.3308317
977	315.318103
978	315.2885463
979	315.2592562
980	315.2023223
981	315.1900334
982	315.1791602
983	315.1669394
984	315.1345448
985	315.1081828
986	315.1065192
987	315.0728987
988	315.0381709
989	315.0343884
990	315.0132852
991	315.0005817
992	314.9912729
993	314.9680786
994	314.920716
995	314.8824073
996	314.8332305
997	314.8285962
998	314.8065165
999	314.7708787
1000	314.7485163
1001	314.733699
1002	314.7153067
1003	314.693327
1004	314.6830316
1005	314.6657879
1006	314.6240713
1007	314.5644003
1008	314.5569485
1009	314.5255849
1010	314.4942508
1011	314.4820109
1012	314.4632517
1013	314.450015
1014	314.3875506
1015	314.3454588
1016	314.3033028
1017	314.2824755
1018	314.2588721
1019	314.2399725
1020	314.2223746
1021	314.2064729
1022	314.1651786
1023	314.1538018
1024	314.1333761
1025	314.0903424
1026	314.0688313
1027	314.0540204
1028	314.0230168
1029	313.9954897
1030	313.9823012
1031	313.9505595
1032	313.9391787
1033	313.8724112
1034	313.8640536
1035	313.8344617
1036	313.8190075
1037	313.802781
1038	313.7605992
1039	313.7263864
1040	313.7160218
1041	313.6944905
1042	313.6802274
1043	313.6718045
1044	313.6512798
1045	313.6386633
1046	313.6234814
1047	313.6056605
1048	313.5894506
1049	313.5538121
1050	313.5359038
1051	313.4936875
1052	313.4828318
1053	313.4362692
1054	313.4148132
1055	313.408666
1056	313.3675435
1057	313.3519816
1058	313.3300058
1059	313.2879922
1060	313.2605068
1061	313.2117195
1062	313.1770089
1063	313.1512807
1064	313.1304502
1065	313.0909211
1066	313.077086
1067	313.0538338
1068	313.0355636
1069	313.0020982
1070	312.9974024
1071	312.9871068
1072	312.9756848
1073	312.9700195
1074	312.9592251
1075	312.9440408
1076	312.9365993
1077	312.9346356
1078	312.9127416
1079	312.8841264
1080	312.8513271
1081	312.8228399
1082	312.8067928
1083	312.775307
1084	312.7463007
1085	312.7178837
1086	312.6906691
1087	312.6784178
1088	312.6736119
1089	312.6479814
1090	312.643182
1091	312.6349028
1092	312.6195577
1093	312.6106041
1094	312.5810572
1095	312.5525742
1096	312.5289102
1097	312.5062938
1098	312.4792509
1099	312.432765
1100	312.4117962
1101	312.396016
1102	312.3850291
1103	312.3711749
1104	312.3488592
1105	312.3159192
1106	312.2963172
1107	312.2810475
1108	312.2357736
1109	312.2137067
1110	312.1982691
1111	312.1320069
1112	312.0911475
1113	312.0534807
1114	312.0099286
1115	311.9693586
1116	311.9339967
1117	311.9115793
1118	311.8549399
1119	311.8188911
1120	311.8053637
1121	311.7862626
1122	311.7502392
1123	311.7079315
1124	311.6960878
1125	311.6923213
1126	311.6903248
1127	311.6788554
1128	311.6350509
1129	311.6279681
1130	311.6225878
1131	311.6080987
1132	311.5869251
1133	311.573629
1134	311.5590802
1135	311.5566071
1136	311.5299821
1137	311.4842606
1138	311.4425357
1139	311.4278717
1140	311.4098037
1141	311.3904366
1142	311.3613792
1143	311.3552083
1144	311.3363307
1145	311.3081447
1146	311.2936927
1147	311.2861021
1148	311.2640311
1149	311.2468787
1150	311.2337027
1151	311.2185961
1152	311.2002587
1153	311.1877986
1154	311.153298
1155	311.1396809
1156	311.1336793
1157	311.1136334
1158	311.0835547
1159	311.0745756
1160	311.0667004
1161	311.0496418
1162	311.0334675
1163	311.0191394
1164	310.9926739
1165	310.9739185
1166	310.9589626
1167	310.9252153
1168	310.8897506
1169	310.8815414
1170	310.8753806
1171	310.8488177
1172	310.8343367
1173	310.8175164
1174	310.7963364
1175	310.7581514
1176	310.7407248
1177	310.7245683
1178	310.7196377
1179	310.7128929
1180	310.6914104
1181	310.6598115
1182	310.6173314
1183	310.615256
1184	310.5991537
1185	310.5840559
1186	310.570995
1187	310.5684627
1188	310.5671038
1189	310.5384665
1190	310.5186476
1191	310.5077425
1192	310.4985792
1193	310.4817477
1194	310.456333
1195	310.4442799
1196	310.4204463
1197	310.3927748
1198	310.3730455
1199	310.3640417
1200	310.352001
1201	310.3317354
1202	310.3233325
1203	310.300002
1204	310.2931007
1205	310.2816205
1206	310.2642114
1207	310.2544881
1208	310.2338815
1209	310.2233476
1210	310.2197649
1211	310.2075438
1212	310.1883862
1213	310.1583272
1214	310.1542135
1215	310.133431
1216	310.0753966
1217	310.0623494
1218	310.0461394
1219	310.0238922
1220	310.0056884
1221	309.9914095
1222	309.979014
1223	309.9670158
1224	309.9605333
1225	309.9199862
1226	309.9066382
1227	309.9053368
1228	309.8934162
1229	309.849945
1230	309.8345532
1231	309.8229748
1232	309.8103642
1233	309.7857836
1234	309.7682518
1235	309.7669485
1236	309.7611677
1237	309.748503
1238	309.7220044
1239	309.7085683
1240	309.6966035
1241	309.6687317
1242	309.6618951
1243	309.6538137
1244	309.6494406
1245	309.6405513
1246	309.6356968
1247	309.6271728
1248	309.5907348
1249	309.5867409
1250	309.5581031
1251	309.5514889
1252	309.5470088
1253	309.5257601
1254	309.5109602
1255	309.4993197
1256	309.4504699
1257	309.4329363
1258	309.4279759
1259	309.4121412
1260	309.4085629
1261	309.3870672
1262	309.3832773
1263	309.3691818
1264	309.3559496
1265	309.3246436
1266	309.3083497
1267	309.2907141
1268	309.2880105
1269	309.25738
1270	309.2467103
1271	309.2411753
1272	309.2228079
1273	309.2079284
1274	309.2065309
1275	309.1987343
1276	309.1920732
1277	309.1852466
1278	309.1684289
1279	309.1402392
1280	309.1078596
1281	309.0966281
1282	309.091232
1283	309.0652475
1284	309.0542302
1285	309.0363703
1286	309.0243545
1287	309.0183775
1288	308.9726086
1289	308.9625449
1290	308.9421617
1291	308.8792621
1292	308.8591161
1293	308.857508
1294	308.8461351
1295	308.8433834
1296	308.825855
1297	308.8162529
1298	308.8036074
1299	308.7979891
1300	308.7616194
1301	308.7165738
1302	308.7007669
1303	308.692383
1304	308.668411
1305	308.6320464
1306	308.6269891
1307	308.6024102
1308	308.5748052
1309	308.5484313
1310	308.542101
1311	308.5299718
1312	308.5120096
1313	308.4859714
1314	308.4796737
1315	308.4694996
1316	308.4506502
1317	308.4419542
1318	308.4383535
1319	308.4271875
1320	308.4238637
1321	308.415623
1322	308.3779952
1323	308.356225
1324	308.3484737
1325	308.3449558
1326	308.3438355
1327	308.3273859
1328	308.2984471
1329	308.2820242
1330	308.2795714
1331	308.2630741
1332	308.2554476
1333	308.2393224
1334	308.2362718
1335	308.2325824
1336	308.222028
1337	308.1952423
1338	308.17263
1339	308.1676036
1340	308.1338015
1341	308.0987733
1342	308.0843814
1343	308.0619658
1344	308.0467329
1345	308.0381154
1346	307.9974275
1347	307.9876748
1348	307.9845903
1349	307.9808852
1350	307.9742852
1351	307.9586922
1352	307.944394
1353	307.9366412
1354	307.9270968
1355	307.9191295
1356	307.8788612
1357	307.8737728
1358	307.862589
1359	307.847394
1360	307.8309298
1361	307.8096645
1362	307.8004602
1363	307.7811656
1364	307.7720053
1365	307.7554475
1366	307.7362433
1367	307.7161667
1368	307.6846913
1369	307.6763669
1370	307.659194
1371	307.638579
1372	307.6297879
1373	307.6222474
1374	307.6131246
1375	307.5886585
1376	307.5662215
1377	307.5562504
1378	307.5517778
1379	307.539291
1380	307.5271929
1381	307.5094947
1382	307.5015571
1383	307.4892761
1384	307.4705596
1385	307.4615545
1386	307.4553977
1387	307.4469754
1388	307.4266437
1389	307.3929974
1390	307.3631408
1391	307.3477163
1392	307.3379899
1393	307.3327062
1394	307.3278535
1395	307.3228831
1396	307.3109947
1397	307.3027836
1398	307.2951692
1399	307.2810701
1400	307.2694862
1401	307.2548735
1402	307.2208665
1403	307.2054128
1404	307.1839098
1405	307.1713987
1406	307.1496537
1407	307.1329199
1408	307.1219168
1409	307.109694
1410	307.1053324
1411	307.0795836
1412	307.0708398
1413	307.033608
1414	307.0318422
1415	307.0055339
1416	307.003399
1417	306.9902986
1418	306.9621938
1419	306.9443757
1420	306.9354736
1421	306.909346
1422	306.8835574
1423	306.8748384
1424	306.8417173
1425	306.817375
1426	306.7975306
1427	306.7938906
1428	306.7700835
1429	306.760511
1430	306.7495521
1431	306.7322647
1432	306.7304924
1433	306.7251835
1434	306.7011351
1435	306.6955497
1436	306.6931502
1437	306.6755247
1438	306.6716245
1439	306.6477951
1440	306.6467815
1441	306.6414428
1442	306.6361311
1443	306.6088307
1444	306.575363
1445	306.5635165
1446	306.5541371
1447	306.5435498
1448	306.519561
1449	306.5089345
1450	306.4493303
1451	306.4407461
1452	306.4144132
1453	306.3734475
1454	306.3592003
1455	306.3483498
1456	306.3432489
1457	306.3424779
1458	306.3333017
1459	306.3287615
1460	306.3171598
1461	306.282345
1462	306.275102
1463	306.262751
1464	306.232744
1465	306.2243939
1466	306.2044274
1467	306.1860438
1468	306.1748737
1469	306.1661348
1470	306.1405097
1471	306.1256098
1472	306.1220216
1473	306.1153123
1474	306.0983747
1475	306.0944551
1476	306.0807259
1477	306.0685965
1478	306.0597964
1479	306.0521642
1480	306.0510824
1481	306.0421968
1482	306.0304329
1483	306.0135522
1484	306.0066677
1485	305.9884362
1486	305.9830613
1487	305.9711178
1488	305.9430435
1489	305.9420615
1490	305.9138335
1491	305.8902307
1492	305.8841866
1493	305.8637875
1494	305.858838
1495	305.8548431
1496	305.8496521
1497	305.8358267
1498	305.8133095
1499	305.7986029
1500	305.7708227
1501	305.7277337
1502	305.7066528
1503	305.6979997
1504	305.6862103
1505	305.6827697
1506	305.6635185
1507	305.6122033
1508	305.5839292
1509	305.5700335
1510	305.5494851
1511	305.5240799
1512	305.519022
1513	305.4937698
1514	305.4726331
1515	305.4597098
1516	305.4235705
1517	305.3731164
1518	305.3683761
1519	305.3659369
1520	305.3493697
1521	305.3207922
1522	305.2945104
1523	305.2899316
1524	305.2672326
1525	305.2529766
1526	305.215709
1527	305.2107363
1528	305.1983034
1529	305.1761141
1530	305.1629879
1531	305.1621559
1532	305.1477687
1533	305.1431317
1534	305.1424361
1535	305.1211865
1536	305.1150673
1537	305.0835442
1538	305.0663556
1539	305.0651632
1540	305.0560517
1541	305.0546247
1542	305.032805
1543	305.0078738
1544	305.0043922
1545	304.9905593
1546	304.958464
1547	304.9489105
1548	304.9453957
1549	304.9314666
1550	304.924745
1551	304.9209352
1552	304.9053656
1553	304.8943404
1554	304.887784
1555	304.8816488
1556	304.8721062
1557	304.8512658
1558	304.8444743
1559	304.8375655
1560	304.8276628
1561	304.8236743
1562	304.8151023
1563	304.8058056
1564	304.78601
1565	304.7530713
1566	304.7484515
1567	304.7346024
1568	304.7219012
1569	304.7032997
1570	304.6933507
1571	304.6651463
1572	304.6542087
1573	304.636869
1574	304.5990047
1575	304.593109
1576	304.5857355
1577	304.5821467
1578	304.5758887
1579	304.5546931
1580	304.5451586
1581	304.5108438
1582	304.5063046
1583	304.4934345
1584	304.4921702
1585	304.4916078
1586	304.4846611
1587	304.4601807
1588	304.4555631
1589	304.4457665
1590	304.4308437
1591	304.418106
1592	304.4019062
1593	304.3769569
1594	304.3434305
1595	304.3201858
1596	304.3138638
1597	304.2977495
1598	304.2941205
1599	304.2730715
1600	304.2462681
1601	304.2360728
1602	304.1946824
1603	304.1900979
1604	304.1767821
1605	304.1748182
1606	304.1680581
1607	304.1660495
1608	304.1609913
1609	304.1514879
1610	304.1253308
1611	304.1221649
1612	304.1087549
1613	304.0656124
1614	304.0638531
1615	304.0411542
1616	304.0325774
1617	304.0250831
1618	304.0129954
1619	304.0042101
1620	303.9811468
1621	303.9781872
1622	303.9646079
1623	303.9610575
1624	303.9532057
1625	303.941717
1626	303.9271102
1627	303.9186786
1628	303.9098476
1629	303.9082367
1630	303.9003813
1631	303.8697296
1632	303.8489819
1633	303.8390986
1634	303.8362275
1635	303.8288847
1636	303.8162884
1637	303.8046297
1638	303.7962259
1639	303.7845609
1640	303.7760255
1641	303.7558128
1642	303.7374999
1643	303.7295931
1644	303.7158272
1645	303.7053977
1646	303.682558
1647	303.6719068
1648	303.6523267
1649	303.644894
1650	303.6372305
1651	303.6106487
1652	303.5911246
1653	303.5846877
1654	303.5717516
1655	303.5591021
1656	303.5499201
1657	303.5272834
1658	303.5188673
1659	303.5073757
1660	303.4688282
1661	303.4625105
1662	303.4586484
1663	303.4386088
1664	303.4078496
1665	303.4049269
1666	303.3978527
1667	303.3809666
1668	303.3494487
1669	303.3450905
1670	303.3166539
1671	303.3122591
1672	303.2935578
1673	303.264334
1674	303.2507303
1675	303.2381932
1676	303.2374077
1677	303.226039
1678	303.2167838
1679	303.2099209
1680	303.207653
1681	303.1841708
